FixStart	FixEnd	FixDur	XPos	YPos	FlankedByDataLoss	Fraction Interpolated	WeightCutoff	RMSxy	BCEA	FixRangeX	FixRangeY	Participant	Trial
26705.000	28162.000	1466.000	530.750	523.000	0.000	0.000	1.494	0.133	0.202	0.680	0.833	Test IM2C	TL5004
28196.000	28612.000	424.000	525.000	481.000	0.000	0.000	1.494	0.130	0.062	0.486	0.583	Test IM2C	TL5004
28654.000	29070.000	424.000	282.500	507.000	0.000	0.000	1.494	0.198	0.129	1.263	0.513	Test IM2C	TL5004
29103.000	29328.000	234.000	504.500	474.000	0.000	0.000	1.494	0.147	0.049	0.486	0.347	Test IM2C	TL5004
29361.000	29695.000	342.000	528.500	493.500	0.000	0.000	1.494	0.167	0.078	0.652	0.291	Test IM2C	TL5004
29728.000	30636.000	916.000	533.000	524.500	0.000	0.000	1.494	0.136	0.061	0.722	0.402	Test IM2C	TL5004
30669.000	30902.000	241.000	525.000	468.500	0.000	0.000	1.494	0.130	0.056	0.389	0.305	Test IM2C	TL5004
30935.000	31152.000	225.000	401.500	517.500	0.000	0.000	1.494	0.245	0.157	0.930	0.597	Test IM2C	TL5004
31185.000	31443.000	267.000	322.500	516.000	1.000	0.000	1.494	0.178	0.130	0.513	0.805	Test IM2C	TL5004
31785.000	31876.000	100.000	532.500	441.500	1.000	0.000	1.494	0.440	0.221	0.611	0.611	Test IM2C	TL5004
31901.000	32542.000	650.000	570.250	476.750	0.000	0.000	1.494	0.832	1.351	1.832	2.526	Test IM2C	TL5004
32576.000	33134.000	566.000	537.000	538.500	0.000	0.000	1.494	0.150	0.075	0.513	0.416	Test IM2C	TL5004
33167.000	33558.000	400.000	523.250	480.750	0.000	0.000	1.494	0.149	0.055	0.652	0.305	Test IM2C	TL5004
33592.000	34241.000	658.000	516.500	533.500	0.000	0.000	1.494	0.139	0.075	0.763	0.333	Test IM2C	TL5004
34275.000	34483.000	216.000	509.000	445.500	0.000	0.000	1.494	0.140	0.044	0.319	0.305	Test IM2C	TL5004
34516.000	35166.000	658.000	506.000	478.000	0.000	0.000	1.494	0.135	0.040	0.486	0.291	Test IM2C	TL5004
35199.000	35607.000	416.000	253.250	513.500	0.000	0.000	1.494	0.196	0.112	1.124	0.416	Test IM2C	TL5004
19756.000	20222.000	475.000	430.000	295.500	0.000	0.000	1.366	0.127	0.065	0.389	0.513	Test IM2C	TL5005
20256.000	20614.000	366.000	536.250	431.500	0.000	0.000	1.366	0.445	0.444	1.221	1.637	Test IM2C	TL5005
20647.000	20905.000	267.000	557.000	477.000	1.000	0.469	1.366	0.958	1.894	2.595	1.610	Test IM2C	TL5005
20989.000	21030.000	49.000	539.000	496.000	1.000	0.333	1.366	2.861	2.170	1.443	2.886	Test IM2C	TL5005
21230.000	21863.000	641.000	555.750	482.500	1.000	0.013	1.366	0.418	0.496	1.152	1.721	Test IM2C	TL5005
27825.000	27942.000	125.000	445.000	445.500	1.000	0.000	1.366	0.622	1.871	1.998	1.596	Test IM2C	TL5005
27975.000	28508.000	541.000	561.000	496.500	0.000	0.000	1.366	0.551	1.061	2.817	1.568	Test IM2C	TL5005
28541.000	29699.000	1166.000	296.500	540.500	0.000	0.021	1.366	0.699	2.353	3.691	3.400	Test IM2C	TL5005
29732.000	30340.000	616.000	563.000	451.250	0.000	0.000	1.366	1.004	3.067	3.677	3.622	Test IM2C	TL5005
30382.000	30824.000	450.000	673.000	249.000	1.000	0.056	1.366	1.352	3.858	3.275	3.997	Test IM2C	TL5005
19424.000	19482.000	66.000	405.500	330.750	0.000	0.000	1.450	0.224	0.094	0.278	0.375	Test IM2C	TL4001
19516.000	19757.000	249.000	205.000	292.750	0.000	0.000	1.450	0.110	0.046	0.527	0.264	Test IM2C	TL4001
19790.000	20132.000	350.000	292.750	156.000	0.000	0.000	1.450	0.085	0.037	0.361	0.430	Test IM2C	TL4001
20173.000	20440.000	275.000	514.000	147.000	0.000	0.000	1.450	0.105	0.044	0.708	0.250	Test IM2C	TL4001
20473.000	21081.000	616.000	540.500	184.500	0.000	0.000	1.450	0.074	0.023	0.291	0.319	Test IM2C	TL4001
21114.000	21397.000	292.000	568.500	59.500	0.000	0.000	1.450	0.073	0.016	0.125	0.375	Test IM2C	TL4001
21431.000	21739.000	316.000	486.500	182.500	0.000	0.000	1.450	0.115	0.039	0.347	0.472	Test IM2C	TL4001
21772.000	22388.000	625.000	534.000	193.000	0.000	0.000	1.450	0.089	0.028	0.361	0.319	Test IM2C	TL4001
22421.000	22738.000	326.000	332.500	640.000	0.000	0.000	1.450	0.403	0.695	0.777	3.747	Test IM2C	TL4001
22780.000	23179.000	408.000	280.000	436.500	0.000	0.061	1.450	0.333	0.305	1.180	0.888	Test IM2C	TL4001
23204.000	23571.000	375.000	151.000	300.000	0.000	0.000	1.450	0.212	0.098	1.055	1.166	Test IM2C	TL4001
23604.000	23895.000	300.000	274.500	74.000	0.000	0.000	1.450	0.268	0.223	0.541	1.957	Test IM2C	TL4001
23929.000	24345.000	424.000	548.500	145.500	0.000	0.000	1.450	0.172	0.094	1.332	0.361	Test IM2C	TL4001
24378.000	24795.000	425.000	550.500	201.000	0.000	0.000	1.450	0.072	0.018	0.153	0.375	Test IM2C	TL4001
24828.000	25211.000	391.000	538.000	57.000	0.000	0.000	1.450	0.117	0.052	0.291	0.624	Test IM2C	TL4001
25245.000	25852.000	616.000	277.000	110.500	0.000	0.000	1.450	0.122	0.071	0.971	0.472	Test IM2C	TL4001
25886.000	26419.000	541.000	176.500	377.000	0.000	0.000	1.450	0.140	0.073	0.500	0.902	Test IM2C	TL4001
26452.000	26760.000	316.000	415.000	568.500	0.000	0.079	1.450	0.434	0.349	1.429	0.888	Test IM2C	TL4001
26794.000	27268.000	483.000	536.000	473.750	0.000	0.000	1.450	0.173	0.088	0.694	0.472	Test IM2C	TL4001
27301.000	31482.000	4189.000	509.500	516.000	0.000	0.000	1.450	0.118	0.174	1.388	0.500	Test IM2C	TL4001
18821.000	19187.000	374.000	392.000	332.500	0.000	0.000	1.553	0.140	0.094	0.569	0.555	Test IM2C	TL4002
19220.000	19404.000	192.000	570.500	464.500	0.000	0.000	1.553	0.171	0.144	0.486	0.777	Test IM2C	TL4002
19437.000	20503.000	1074.000	519.500	479.500	0.000	0.000	1.553	0.163	0.301	1.110	0.805	Test IM2C	TL4002
20536.000	20753.000	225.000	223.000	341.000	0.000	0.000	1.553	0.395	0.563	3.039	0.874	Test IM2C	TL4002
20786.000	20994.000	216.000	181.000	348.250	0.000	0.000	1.553	0.196	0.100	0.361	0.638	Test IM2C	TL4002
21027.000	21219.000	200.000	448.500	489.750	0.000	0.000	1.553	0.274	0.301	1.429	0.833	Test IM2C	TL4002
21252.000	22018.000	775.000	503.500	486.500	0.000	0.000	1.553	0.222	0.387	1.860	1.499	Test IM2C	TL4002
22052.000	22285.000	241.000	163.000	344.000	0.000	0.000	1.553	0.354	0.572	2.803	0.472	Test IM2C	TL4002
22318.000	22551.000	241.000	189.000	327.000	0.000	0.000	1.553	0.176	0.077	0.305	0.694	Test IM2C	TL4002
22584.000	22793.000	217.000	449.000	490.000	0.000	0.000	1.553	0.386	0.534	1.957	1.749	Test IM2C	TL4002
22809.000	23417.000	616.000	487.000	488.750	1.000	0.000	1.553	0.189	0.088	1.124	0.971	Test IM2C	TL4002
26490.000	26948.000	466.000	310.500	386.500	1.000	0.054	1.553	0.348	13.153	14.460	10.852	Test IM2C	TL4002
26981.000	27223.000	250.000	581.500	476.500	0.000	0.000	1.553	0.216	0.167	0.847	0.666	Test IM2C	TL4002
27256.000	28014.000	766.000	525.000	481.250	0.000	0.000	1.553	0.195	0.266	1.457	0.527	Test IM2C	TL4002
28047.000	28255.000	217.000	251.000	331.500	0.000	0.000	1.553	0.313	0.534	2.276	0.680	Test IM2C	TL4002
28289.000	28722.000	441.000	199.000	337.500	0.000	0.000	1.553	0.194	0.146	1.110	0.513	Test IM2C	TL4002
28755.000	29446.000	699.000	516.000	460.000	0.000	0.000	1.553	0.184	0.352	1.055	1.457	Test IM2C	TL4002
29488.000	30029.000	549.000	215.500	326.000	0.000	0.000	1.553	0.243	0.437	2.470	0.569	Test IM2C	TL4002
30062.000	30878.000	824.000	499.500	483.500	0.000	0.000	1.553	0.181	0.394	1.721	1.388	Test IM2C	TL4002
22212.000	22612.000	408.000	423.000	307.000	0.000	0.000	1.300	0.107	0.062	0.305	0.597	Test IM2C	TL6001
22654.000	22903.000	258.000	355.500	175.500	0.000	0.000	1.300	0.149	0.090	0.791	0.833	Test IM2C	TL6001
22945.000	23353.000	416.000	189.500	358.500	0.000	0.000	1.300	0.161	0.148	0.375	1.429	Test IM2C	TL6001
23386.000	23586.000	209.000	367.000	491.000	0.000	0.240	1.300	0.283	0.387	1.235	0.985	Test IM2C	TL6001
23628.000	23994.000	375.000	504.000	471.500	0.000	0.000	1.300	0.191	0.110	0.735	0.652	Test IM2C	TL6001
24028.000	26667.000	2648.000	529.000	493.500	0.000	0.000	1.300	0.143	0.114	0.666	0.708	Test IM2C	TL6001
26701.000	30390.000	3697.000	536.000	502.000	0.000	0.000	1.300	0.154	0.131	0.749	0.874	Test IM2C	TL6001
30440.000	30923.000	491.000	346.500	367.000	0.000	0.051	1.300	0.205	0.172	1.332	0.722	Test IM2C	TL6001
30956.000	31522.000	575.000	527.000	447.000	0.000	0.000	1.300	0.211	0.239	1.207	0.749	Test IM2C	TL6001
31556.000	32188.000	640.000	524.000	484.500	0.000	0.104	1.300	0.313	0.593	1.249	2.206	Test IM2C	TL6001
32330.000	33005.000	684.000	528.500	520.000	1.000	0.256	1.300	1.112	1.823	2.581	5.884	Test IM2C	TL6001
33047.000	33264.000	225.000	339.250	505.000	1.000	0.407	1.300	0.249	0.196	0.930	0.555	Test IM2C	TL6001
33406.000	33589.000	191.000	340.000	505.000	1.000	0.435	1.300	0.227	0.115	0.361	0.541	Test IM2C	TL6001
33672.000	33706.000	42.000	514.500	490.000	1.000	0.000	1.300	1.468	2.492	0.999	3.053	Test IM2C	TL6001
20835.000	21226.000	399.000	426.250	316.500	0.000	0.000	1.444	0.094	0.026	0.180	0.347	Test IM2C	TL6002
21259.000	21692.000	442.000	313.500	493.500	0.000	0.000	1.444	0.120	0.062	0.264	0.902	Test IM2C	TL6002
21726.000	22001.000	283.000	527.000	475.500	0.000	0.059	1.444	0.127	0.065	0.860	0.264	Test IM2C	TL6002
22034.000	24016.000	1990.000	513.500	490.000	0.000	0.008	1.444	0.084	0.089	0.611	0.458	Test IM2C	TL6002
24050.000	24257.000	216.000	714.000	373.250	0.000	0.000	1.444	0.218	0.125	1.291	0.847	Test IM2C	TL6002
24291.000	24757.000	474.000	758.000	337.500	0.000	0.000	1.444	0.098	0.045	0.458	0.333	Test IM2C	TL6002
24790.000	25282.000	500.000	622.500	350.000	0.000	0.000	1.444	0.096	0.044	0.555	0.305	Test IM2C	TL6002
25315.000	25548.000	242.000	543.000	441.000	0.000	0.000	1.444	0.082	0.015	0.250	0.180	Test IM2C	TL6002
25581.000	26656.000	1083.000	527.000	489.500	1.000	0.015	1.444	0.086	0.071	0.444	0.513	Test IM2C	TL6002
26805.000	26964.000	167.000	698.250	394.250	1.000	0.000	1.444	0.155	0.040	0.291	0.347	Test IM2C	TL6002
26997.000	27380.000	391.000	763.000	335.000	0.000	0.000	1.444	0.137	0.071	0.430	0.444	Test IM2C	TL6002
27413.000	28063.000	658.000	787.500	306.000	1.000	0.000	1.444	0.109	0.054	0.500	0.416	Test IM2C	TL6002
30419.000	30611.000	201.000	314.250	531.750	1.000	0.000	1.444	0.110	0.042	0.250	0.375	Test IM2C	TL6002
30653.000	30919.000	275.000	459.500	764.500	1.000	0.000	1.444	0.142	0.058	0.375	0.361	Test IM2C	TL6002
30953.000	31169.000	225.000	411.500	721.500	0.000	0.000	1.444	0.139	0.056	0.416	0.347	Test IM2C	TL6002
31203.000	31811.000	616.000	537.000	489.500	0.000	0.000	1.444	0.126	0.054	0.666	1.013	Test IM2C	TL6002
31844.000	32910.000	1074.000	512.500	489.000	0.000	0.000	1.444	0.072	0.033	0.361	0.375	Test IM2C	TL6002
33421.000	33454.000	41.000	206.000	-252.000	1.000	0.000	1.577	3.616	8.227	3.414	2.442	Test IM2C	TL5006
33512.000	33720.000	217.000	71.500	346.500	1.000	0.000	1.577	0.556	0.857	0.666	4.566	Test IM2C	TL5006
33754.000	34053.000	308.000	200.000	379.500	0.000	0.000	1.577	0.176	0.140	0.694	0.722	Test IM2C	TL5006
34087.000	34453.000	374.000	275.500	543.000	0.000	0.000	1.577	0.209	0.174	0.694	0.888	Test IM2C	TL5006
34486.000	34778.000	300.000	423.000	483.000	0.000	0.000	1.577	0.264	0.236	0.874	0.680	Test IM2C	TL5006
34811.000	35036.000	233.000	487.250	477.250	0.000	0.000	1.577	0.237	0.134	0.694	0.722	Test IM2C	TL5006
35069.000	35669.000	608.000	289.500	457.750	0.000	0.014	1.577	0.381	0.476	1.513	1.513	Test IM2C	TL5006
35702.000	35919.000	225.000	221.000	286.500	0.000	0.000	1.577	0.343	0.458	1.082	2.040	Test IM2C	TL5006
35952.000	36593.000	649.000	357.000	124.500	0.000	0.000	1.577	0.126	0.119	0.708	0.791	Test IM2C	TL5006
36626.000	37467.000	850.000	315.000	139.250	0.000	0.000	1.577	0.136	0.089	0.500	0.458	Test IM2C	TL5006
37501.000	37759.000	266.000	332.500	137.250	0.000	0.000	1.577	0.276	0.245	0.291	1.887	Test IM2C	TL5006
37801.000	38317.000	524.000	327.500	480.000	1.000	0.000	1.577	0.267	0.192	1.082	0.847	Test IM2C	TL5006
38350.000	38550.000	208.000	253.500	304.500	0.000	0.000	1.577	0.241	0.229	0.472	1.457	Test IM2C	TL5006
38575.000	38867.000	300.000	357.750	133.000	0.000	0.000	1.577	0.215	0.269	1.041	1.415	Test IM2C	TL5006
38900.000	39308.000	416.000	504.750	163.000	0.000	0.000	1.577	0.191	0.166	0.805	0.805	Test IM2C	TL5006
39341.000	39874.000	541.000	307.500	126.500	0.000	0.000	1.577	0.280	0.339	2.137	2.179	Test IM2C	TL5006
39899.000	40199.000	308.000	485.500	509.500	1.000	0.000	1.577	0.241	0.185	1.041	1.166	Test IM2C	TL5006
40232.000	40765.000	542.000	292.500	488.500	0.000	0.000	1.577	0.366	0.634	1.971	1.402	Test IM2C	TL5006
40799.000	40998.000	208.000	219.000	291.500	0.000	0.000	1.577	0.253	0.224	0.361	1.665	Test IM2C	TL5006
41032.000	41648.000	624.000	351.500	116.000	0.000	0.000	1.577	0.176	0.179	1.193	1.457	Test IM2C	TL5006
41681.000	42414.000	741.000	317.500	127.500	0.000	0.000	1.577	0.284	0.443	2.234	2.942	Test IM2C	TL5006
42439.000	42631.000	200.000	191.250	484.500	0.000	0.000	1.577	0.386	0.529	1.249	1.096	Test IM2C	TL5006
42664.000	43139.000	483.000	279.000	488.250	0.000	0.000	1.577	0.338	0.370	0.916	1.110	Test IM2C	TL5006
43172.000	43913.000	749.000	503.750	468.250	0.000	0.000	1.577	0.237	0.253	1.221	0.819	Test IM2C	TL5006
43946.000	44496.000	558.000	322.000	451.000	0.000	0.000	1.577	0.337	0.310	1.096	1.235	Test IM2C	TL5006
44529.000	44796.000	275.000	541.500	409.000	0.000	0.061	1.577	0.419	0.665	2.290	1.776	Test IM2C	TL5006
44829.000	45154.000	333.000	608.500	277.250	0.000	0.000	1.577	0.301	0.365	0.833	1.846	Test IM2C	TL5006
45187.000	45387.000	208.000	453.000	101.000	0.000	0.000	1.577	0.341	0.369	1.554	2.012	Test IM2C	TL5006
45420.000	45495.000	83.000	323.000	114.250	0.000	0.000	1.577	0.215	0.136	0.819	0.278	Test IM2C	TL5006
20028.000	20337.000	317.000	396.500	300.250	0.000	0.000	1.615	0.160	0.114	0.999	0.486	Test IM2C	TL2004
20370.000	20853.000	491.000	209.000	297.500	0.000	0.000	1.615	0.154	0.202	1.082	0.555	Test IM2C	TL2004
20886.000	21161.000	283.000	466.000	460.250	0.000	0.000	1.615	0.422	0.654	2.720	2.359	Test IM2C	TL2004
21194.000	21852.000	666.000	515.500	475.250	0.000	0.000	1.615	0.168	0.104	1.138	0.791	Test IM2C	TL2004
21885.000	22393.000	517.000	221.500	285.750	0.000	0.000	1.615	0.295	0.492	3.594	1.596	Test IM2C	TL2004
22427.000	22635.000	216.000	467.500	497.750	0.000	0.000	1.615	0.352	0.363	1.568	1.846	Test IM2C	TL2004
24484.000	24817.000	341.000	516.000	277.500	1.000	0.195	1.615	0.359	6.130	8.368	10.463	Test IM2C	TL2004
24850.000	25291.000	449.000	655.000	275.500	0.000	0.000	1.615	0.169	0.129	0.930	0.749	Test IM2C	TL2004
25333.000	25541.000	216.000	519.250	435.750	0.000	0.000	1.615	0.168	0.124	0.638	0.749	Test IM2C	TL2004
25566.000	26124.000	566.000	524.000	480.000	0.000	0.000	1.615	0.161	0.081	1.069	0.416	Test IM2C	TL2004
26157.000	26690.000	542.000	216.500	305.000	0.000	0.000	1.615	0.280	1.583	4.344	1.804	Test IM2C	TL2004
26724.000	26923.000	208.000	496.000	444.000	0.000	0.000	1.615	0.324	0.336	1.846	1.124	Test IM2C	TL2004
26948.000	27381.000	442.000	510.000	472.000	0.000	0.000	1.615	0.184	0.090	1.332	0.333	Test IM2C	TL2004
27415.000	27931.000	524.000	184.500	287.000	0.000	0.127	1.615	0.257	0.440	2.193	1.929	Test IM2C	TL2004
27973.000	28014.000	50.000	-347.500	474.750	1.000	0.000	1.615	3.497	36.341	12.975	6.772	Test IM2C	TL2004
30920.000	31112.000	200.000	529.000	432.750	1.000	0.000	1.615	0.082	0.059	0.624	0.430	Test IM2C	TL2004
31137.000	32086.000	957.000	504.000	487.500	0.000	0.017	1.615	0.144	0.399	1.027	1.013	Test IM2C	TL2004
20953.000	21011.000	67.000	386.500	309.000	0.000	0.000	1.371	0.123	0.032	0.111	0.430	Test IM2C	TL3034
21045.000	21328.000	291.000	367.500	127.000	0.000	0.000	1.371	0.144	0.044	0.236	0.749	Test IM2C	TL3034
21361.000	22360.000	1008.000	320.000	119.000	0.000	0.000	1.371	0.079	0.047	0.291	0.624	Test IM2C	TL3034
22394.000	23476.000	1090.000	295.000	121.500	0.000	0.000	1.371	0.079	0.031	0.402	0.361	Test IM2C	TL3034
23801.000	23926.000	133.000	399.000	127.250	1.000	0.000	1.371	0.073	0.023	0.194	0.194	Test IM2C	TL3034
23959.000	25075.000	1124.000	338.500	113.500	0.000	0.015	1.371	0.133	0.120	0.541	0.805	Test IM2C	TL3034
25117.000	25458.000	349.000	748.500	-133.500	0.000	0.000	1.371	0.852	3.368	3.858	3.400	Test IM2C	TL3034
25491.000	26207.000	725.000	803.000	10.500	0.000	0.000	1.371	0.269	0.360	0.944	1.568	Test IM2C	TL3034
26249.000	26590.000	350.000	523.500	389.750	0.000	0.000	1.371	0.458	1.356	1.540	5.121	Test IM2C	TL3034
26624.000	27640.000	1024.000	507.000	476.500	0.000	0.000	1.371	0.232	0.311	1.027	1.166	Test IM2C	TL3034
27690.000	27906.000	225.000	429.500	133.500	0.000	0.000	1.371	0.365	0.484	1.263	2.540	Test IM2C	TL3034
27939.000	28639.000	708.000	352.500	104.500	0.000	0.000	1.371	0.174	0.219	0.971	0.902	Test IM2C	TL3034
28672.000	29830.000	1166.000	297.750	113.000	1.000	0.000	1.371	0.193	0.336	1.180	1.651	Test IM2C	TL3034
30096.000	30346.000	258.000	499.500	147.500	1.000	0.000	1.371	0.259	0.330	0.652	1.471	Test IM2C	TL3034
30371.000	31628.000	1266.000	532.000	173.500	1.000	0.007	1.371	0.109	0.094	0.680	1.124	Test IM2C	TL3034
31678.000	31712.000	42.000	330.500	609.000	1.000	0.000	1.371	2.301	5.133	0.611	8.604	Test IM2C	TL3034
28972.000	29397.000	433.000	348.500	439.000	0.000	0.000	1.314	0.200	0.179	0.541	0.944	Test IM2C	TL6015
29439.000	30846.000	1415.000	508.000	496.500	0.000	0.000	1.314	0.219	0.388	0.902	1.291	Test IM2C	TL6015
30887.000	31429.000	550.000	190.750	369.250	0.000	0.030	1.314	0.195	0.210	1.124	0.902	Test IM2C	TL6015
31462.000	31912.000	458.000	483.500	502.500	0.000	0.000	1.314	0.327	0.404	1.707	1.082	Test IM2C	TL6015
31953.000	32078.000	134.000	394.750	529.750	1.000	0.000	1.314	0.529	1.346	1.818	2.553	Test IM2C	TL6015
32328.000	32653.000	334.000	609.000	474.000	1.000	0.175	1.314	0.430	0.551	1.637	1.027	Test IM2C	TL6015
34843.000	35209.000	374.000	404.000	489.000	1.000	0.000	1.314	0.383	0.569	1.013	1.637	Test IM2C	TL6015
35251.000	37449.000	2206.000	512.500	499.000	0.000	0.000	1.314	0.180	0.196	1.069	0.708	Test IM2C	TL6015
37491.000	37807.000	324.000	598.000	322.500	1.000	0.000	1.314	0.257	0.320	1.402	1.499	Test IM2C	TL6015
26302.000	26594.000	300.000	399.000	306.500	0.000	0.000	1.503	0.183	0.115	0.513	0.763	Test IM2C	TL3035
26627.000	26952.000	333.000	222.000	310.500	0.000	0.000	1.503	0.188	0.182	0.458	0.916	Test IM2C	TL3035
