FixStart	FixEnd	FixDur	XPos	YPos	FlankedByDataLoss	Fraction Interpolated	WeightCutoff	RMSxy	BCEA	FixRangeX	FixRangeY	Participant	Trial
33466.000	33633.000	175.000	401.500	314.500	0.000	0.000	1.643	0.060	0.017	0.139	0.194	Test IM2C	TL5001
33666.000	34549.000	891.000	324.500	121.500	0.000	0.000	1.643	0.103	0.050	0.333	1.499	Test IM2C	TL5001
34574.000	35298.000	732.000	201.000	306.250	0.000	0.000	1.643	0.143	0.304	0.805	1.679	Test IM2C	TL5001
35331.000	35598.000	275.000	366.500	92.000	0.000	0.000	1.643	0.261	0.343	1.749	1.846	Test IM2C	TL5001
35631.000	36073.000	450.000	318.000	126.000	0.000	0.000	1.643	0.067	0.014	0.194	0.278	Test IM2C	TL5001
36106.000	36397.000	300.000	176.000	-103.750	0.000	0.000	1.643	0.250	0.293	1.166	1.929	Test IM2C	TL5001
36431.000	36714.000	291.000	101.000	-116.000	0.000	0.000	1.643	0.082	0.023	0.264	0.291	Test IM2C	TL5001
36747.000	37088.000	350.000	147.250	-235.000	0.000	0.000	1.643	0.100	0.158	0.735	0.833	Test IM2C	TL5001
37122.000	37438.000	325.000	221.000	-248.000	0.000	0.000	1.643	0.091	0.050	0.264	0.847	Test IM2C	TL5001
37472.000	38196.000	732.000	236.500	-241.000	0.000	0.000	1.643	0.075	0.034	0.264	0.333	Test IM2C	TL5001
38229.000	38454.000	233.000	121.000	-234.750	0.000	0.000	1.643	0.075	0.029	0.361	0.236	Test IM2C	TL5001
38487.000	38662.000	184.000	146.500	-237.000	0.000	0.000	1.643	0.048	0.005	0.125	0.111	Test IM2C	TL5001
40761.000	41002.000	250.000	559.000	135.750	1.000	0.000	1.643	0.448	0.445	1.915	1.221	Test IM2C	TL5001
41027.000	41327.000	308.000	391.500	160.500	0.000	0.000	1.643	0.142	0.110	0.833	0.555	Test IM2C	TL5001
41360.000	41727.000	375.000	288.000	89.000	0.000	0.000	1.643	0.103	0.050	0.944	0.333	Test IM2C	TL5001
41760.000	42060.000	308.000	-49.000	-71.000	0.000	0.000	1.643	0.328	0.190	2.970	0.902	Test IM2C	TL5001
42093.000	42576.000	491.000	-24.000	-100.000	0.000	0.000	1.643	0.061	0.026	0.250	0.291	Test IM2C	TL5001
42601.000	42718.000	125.000	101.000	-211.000	1.000	0.000	1.643	1.041	3.902	3.067	2.748	Test IM2C	TL5001
43850.000	44025.000	183.000	266.000	-232.000	1.000	0.000	1.643	0.261	0.075	0.722	1.055	Test IM2C	TL5001
44058.000	44591.000	541.000	611.500	313.500	0.000	0.000	1.643	0.455	0.484	3.011	5.468	Test IM2C	TL5001
44624.000	44908.000	292.000	455.500	28.000	0.000	0.000	1.643	0.275	0.212	1.846	2.040	Test IM2C	TL5001
44941.000	45249.000	316.000	596.500	-65.000	0.000	0.000	1.643	0.096	0.033	0.458	0.486	Test IM2C	TL5001
45274.000	45516.000	251.000	495.500	-73.250	0.000	0.000	1.643	0.077	0.042	0.652	0.222	Test IM2C	TL5001
34235.000	34285.000	59.000	399.500	329.500	0.000	0.000	1.577	0.453	0.238	1.402	0.916	Test IM2C	TL5002
34302.000	34710.000	416.000	288.250	211.000	0.000	0.000	1.577	0.153	0.191	0.833	1.873	Test IM2C	TL5002
34743.000	34993.000	259.000	349.500	142.500	0.000	0.000	1.577	0.119	0.055	0.375	0.416	Test IM2C	TL5002
35026.000	35210.000	192.000	312.500	118.000	0.000	0.000	1.577	0.228	0.359	0.597	1.110	Test IM2C	TL5002
35226.000	35901.000	683.000	311.500	107.500	0.000	0.000	1.577	0.121	0.082	0.389	0.541	Test IM2C	TL5002
36692.000	36775.000	91.000	-181.000	523.000	1.000	0.000	1.577	0.457	0.300	0.749	0.583	Test IM2C	TL5002
36817.000	37133.000	324.000	289.000	333.000	0.000	0.000	1.577	0.424	0.359	2.984	1.651	Test IM2C	TL5002
37167.000	37458.000	299.000	384.000	487.500	0.000	0.250	1.577	0.262	0.269	0.611	1.457	Test IM2C	TL5002
39381.000	40039.000	667.000	475.000	192.500	1.000	0.000	1.577	0.333	0.437	1.082	1.624	Test IM2C	TL5002
40631.000	40880.000	258.000	468.000	147.500	1.000	0.065	1.577	0.121	0.069	0.375	0.486	Test IM2C	TL5002
40914.000	41422.000	516.000	290.000	182.000	0.000	0.000	1.577	0.081	0.071	0.486	0.583	Test IM2C	TL5002
41455.000	41813.000	366.000	272.000	161.250	1.000	0.045	1.577	0.204	0.135	0.402	1.277	Test IM2C	TL5002
44028.000	44328.000	308.000	461.000	683.000	1.000	0.000	1.577	0.365	0.736	1.776	2.442	Test IM2C	TL5002
44345.000	45485.000	1149.000	356.500	747.500	0.000	0.014	1.577	0.311	0.317	1.277	1.124	Test IM2C	TL5002
45519.000	45843.000	333.000	391.000	752.250	0.000	0.000	1.577	0.243	0.132	0.652	1.180	Test IM2C	TL5002
45877.000	46201.000	333.000	426.750	369.250	0.000	0.000	1.577	0.353	0.320	0.638	2.442	Test IM2C	TL5002
46235.000	46301.000	74.000	461.500	111.500	0.000	0.000	1.577	0.627	0.199	0.347	2.651	Test IM2C	TL5002
35800.000	36216.000	424.000	396.500	338.500	0.000	0.000	1.668	0.079	0.029	0.236	0.389	Test IM2C	TL5003
36249.000	36449.000	209.000	512.000	233.500	0.000	0.000	1.668	0.128	0.052	0.722	0.513	Test IM2C	TL5003
36474.000	37115.000	650.000	536.000	139.000	1.000	0.000	1.668	0.084	0.035	0.250	0.500	Test IM2C	TL5003
37149.000	37490.000	349.000	482.500	452.750	1.000	0.000	1.668	0.286	0.187	0.833	3.081	Test IM2C	TL5003
37523.000	37715.000	200.000	373.750	443.000	0.000	0.000	1.668	0.151	0.079	0.638	0.347	Test IM2C	TL5003
37740.000	37948.000	216.000	317.250	450.500	0.000	0.000	1.668	0.148	0.113	0.416	0.638	Test IM2C	TL5003
37981.000	38223.000	250.000	539.250	406.000	0.000	0.000	1.668	0.228	0.109	1.915	0.153	Test IM2C	TL5003
38256.000	38664.000	416.000	597.250	344.250	0.000	0.000	1.668	0.091	0.074	0.680	0.361	Test IM2C	TL5003
38697.000	38981.000	292.000	427.000	499.000	0.000	0.000	1.668	0.172	0.092	0.833	0.860	Test IM2C	TL5003
39006.000	39305.000	308.000	494.000	444.500	0.000	0.000	1.668	0.118	0.060	0.583	0.458	Test IM2C	TL5003
39330.000	39805.000	483.000	576.750	342.250	0.000	0.000	1.668	0.120	0.051	0.888	0.638	Test IM2C	TL5003
39838.000	40063.000	233.000	384.500	505.500	0.000	0.000	1.668	0.275	0.136	1.471	1.304	Test IM2C	TL5003
40088.000	40538.000	458.000	329.000	471.000	0.000	0.000	1.668	0.127	0.052	0.402	0.430	Test IM2C	TL5003
40571.000	40887.000	325.000	501.500	442.000	0.000	0.000	1.668	0.135	0.068	0.833	0.347	Test IM2C	TL5003
40921.000	41171.000	258.000	587.000	326.500	0.000	0.000	1.668	0.143	0.055	0.819	0.569	Test IM2C	TL5003
41204.000	41454.000	258.000	503.500	213.500	0.000	0.065	1.668	0.138	0.083	0.819	0.527	Test IM2C	TL5003
41487.000	41978.000	500.000	313.500	164.000	1.000	0.000	1.668	0.146	0.125	1.513	0.347	Test IM2C	TL5003
46383.000	46608.000	234.000	476.000	513.000	1.000	0.250	1.668	2.734	1.573	4.607	0.583	Test IM2C	TL5003
47491.000	47699.000	216.000	537.500	173.000	1.000	0.115	1.668	0.132	0.188	0.389	0.944	Test IM2C	TL5003
47732.000	47866.000	143.000	379.500	168.000	0.000	0.000	1.668	0.180	0.079	0.791	0.416	Test IM2C	TL5003
37939.000	38297.000	366.000	395.250	316.000	0.000	0.000	1.621	0.312	0.223	0.999	1.180	Test IM2C	TL5004
38322.000	38546.000	233.000	272.000	199.250	0.000	0.000	1.621	0.174	0.083	0.513	0.819	Test IM2C	TL5004
38571.000	39196.000	633.000	298.000	135.250	0.000	0.000	1.621	0.118	0.073	0.319	0.583	Test IM2C	TL5004
39229.000	39621.000	400.000	309.500	198.000	0.000	0.000	1.621	0.155	0.080	0.347	0.847	Test IM2C	TL5004
39654.000	39837.000	192.000	392.500	471.000	0.000	0.000	1.621	0.221	0.157	0.583	0.722	Test IM2C	TL5004
39871.000	40328.000	466.000	487.250	458.000	0.000	0.000	1.621	0.197	0.090	0.708	0.541	Test IM2C	TL5004
40362.000	40528.000	175.000	535.500	395.000	0.000	0.000	1.621	0.190	0.089	0.430	0.430	Test IM2C	TL5004
40562.000	40811.000	258.000	586.000	288.500	0.000	0.000	1.621	0.238	0.216	1.041	1.221	Test IM2C	TL5004
40836.000	41278.000	450.000	619.000	346.000	0.000	0.019	1.621	0.186	0.112	0.666	0.874	Test IM2C	TL5004
42677.000	42910.000	241.000	411.000	323.000	1.000	0.000	1.621	0.406	0.239	0.888	0.860	Test IM2C	TL5004
42943.000	43293.000	358.000	187.000	254.000	1.000	0.000	1.621	0.434	0.620	1.804	1.304	Test IM2C	TL5004
43335.000	44076.000	749.000	273.000	144.250	0.000	0.000	1.621	0.280	0.239	1.055	1.096	Test IM2C	TL5004
44101.000	44609.000	516.000	296.250	175.500	0.000	0.000	1.621	0.139	0.152	0.597	0.624	Test IM2C	TL5004
44642.000	44908.000	275.000	152.500	330.500	0.000	0.061	1.621	0.166	0.082	0.500	0.541	Test IM2C	TL5004
44933.000	45125.000	200.000	189.250	338.000	0.000	0.000	1.621	0.191	0.087	0.389	0.597	Test IM2C	TL5004
45158.000	45433.000	284.000	340.000	497.000	0.000	0.000	1.621	0.274	0.185	0.805	0.597	Test IM2C	TL5004
45466.000	45858.000	400.000	476.250	454.500	1.000	0.000	1.621	0.229	0.175	1.152	0.735	Test IM2C	TL5004
46116.000	46274.000	166.000	411.000	416.250	1.000	0.000	1.621	0.272	0.125	0.569	0.763	Test IM2C	TL5004
46299.000	46516.000	225.000	492.500	442.000	0.000	0.000	1.621	0.189	0.093	0.389	0.680	Test IM2C	TL5004
46549.000	46924.000	383.000	598.000	255.500	0.000	0.000	1.621	0.218	0.230	1.568	1.110	Test IM2C	TL5004
46957.000	47282.000	333.000	493.500	464.250	0.000	0.000	1.621	0.304	0.170	0.930	0.971	Test IM2C	TL5004
47307.000	47548.000	250.000	288.000	444.250	0.000	0.000	1.621	0.254	0.175	1.291	0.500	Test IM2C	TL5004
47573.000	48448.000	883.000	328.500	441.250	0.000	0.000	1.621	0.240	0.474	0.916	1.457	Test IM2C	TL5004
48481.000	48898.000	425.000	191.000	303.250	0.000	0.059	1.621	0.252	0.296	1.471	0.833	Test IM2C	TL5004
48931.000	49139.000	216.000	400.000	461.750	0.000	0.000	1.621	0.230	0.115	0.513	0.458	Test IM2C	TL5004
49164.000	49356.000	200.000	481.500	478.500	0.000	0.000	1.621	0.229	0.108	0.666	0.361	Test IM2C	TL5004
49389.000	49655.000	275.000	538.000	281.500	1.000	0.000	1.621	0.324	0.352	1.735	2.109	Test IM2C	TL5004
49689.000	49997.000	316.000	624.000	338.500	1.000	0.026	1.621	0.276	0.367	1.304	1.096	Test IM2C	TL5004
35578.000	35969.000	399.000	419.250	305.750	0.000	0.000	1.574	0.188	0.117	0.458	0.583	Test IM2C	TL5005
36002.000	36152.000	159.000	532.500	442.500	1.000	0.579	1.574	1.154	1.564	1.582	1.499	Test IM2C	TL5005
36877.000	37035.000	166.000	605.250	175.250	1.000	0.000	1.574	0.134	0.051	0.291	0.486	Test IM2C	TL5005
37068.000	37385.000	325.000	539.500	107.000	0.000	0.000	1.574	0.106	0.037	0.347	0.486	Test IM2C	TL5005
37410.000	37634.000	233.000	640.000	347.750	0.000	0.000	1.574	0.303	0.338	0.444	2.262	Test IM2C	TL5005
37668.000	38151.000	491.000	515.750	453.500	1.000	0.017	1.574	0.294	0.325	0.791	1.374	Test IM2C	TL5005
33805.000	34230.000	433.000	376.000	314.250	0.000	0.000	1.571	0.120	0.045	0.291	0.555	Test IM2C	TL4001
34263.000	34804.000	550.000	287.000	113.500	0.000	0.000	1.571	0.086	0.028	0.347	0.444	Test IM2C	TL4001
34829.000	35221.000	400.000	496.500	143.000	0.000	0.000	1.571	0.151	0.059	1.166	0.250	Test IM2C	TL4001
35254.000	35612.000	366.000	460.000	418.000	0.000	0.000	1.571	0.175	0.104	0.569	0.777	Test IM2C	TL4001
35645.000	36103.000	467.000	603.500	264.750	0.000	0.000	1.571	0.102	0.052	0.569	0.833	Test IM2C	TL4001
36137.000	36386.000	258.000	493.500	190.000	0.000	0.000	1.571	0.124	0.072	0.444	0.638	Test IM2C	TL4001
36420.000	36778.000	366.000	540.500	97.500	0.000	0.000	1.571	0.100	0.024	0.291	0.375	Test IM2C	TL4001
36811.000	36994.000	192.000	389.000	542.500	0.000	0.000	1.571	0.530	0.786	1.402	3.428	Test IM2C	TL4001
37028.000	37303.000	283.000	495.750	471.750	0.000	0.059	1.571	0.215	0.146	0.860	0.638	Test IM2C	TL4001
37336.000	37752.000	424.000	617.500	265.500	1.000	0.000	1.571	0.113	0.070	0.472	0.833	Test IM2C	TL4001
39767.000	40142.000	384.000	161.000	341.750	1.000	0.000	1.571	0.288	0.341	2.331	0.513	Test IM2C	TL4001
40175.000	40417.000	250.000	161.250	373.500	0.000	0.000	1.571	0.121	0.066	0.375	0.444	Test IM2C	TL4001
40450.000	40925.000	483.000	396.250	449.500	0.000	0.000	1.571	0.133	0.083	0.735	0.500	Test IM2C	TL4001
40958.000	41317.000	367.000	169.000	294.000	0.000	0.000	1.571	0.200	0.100	1.388	0.999	Test IM2C	TL4001
41350.000	41858.000	516.000	150.500	365.000	0.000	0.000	1.571	0.108	0.066	0.375	0.583	Test IM2C	TL4001
41891.000	42166.000	283.000	376.500	438.250	0.000	0.000	1.571	0.177	0.082	0.888	0.319	Test IM2C	TL4001
42199.000	42857.000	666.000	496.000	447.000	0.000	0.000	1.571	0.127	0.071	0.638	0.416	Test IM2C	TL4001
42890.000	43140.000	259.000	250.500	332.000	0.000	0.000	1.571	0.195	0.129	1.166	0.708	Test IM2C	TL4001
43173.000	44139.000	975.000	163.000	327.000	0.000	0.000	1.571	0.097	0.059	0.694	0.486	Test IM2C	TL4001
44181.000	44589.000	416.000	664.500	226.500	0.000	0.000	1.571	0.271	0.210	2.803	0.735	Test IM2C	TL4001
44622.000	45288.000	675.000	840.000	358.500	0.000	0.000	1.571	0.147	0.138	1.027	0.638	Test IM2C	TL4001
45322.000	45747.000	433.000	779.000	378.750	0.000	0.000	1.571	0.101	0.044	0.652	0.333	Test IM2C	TL4001
45788.000	45855.000	75.000	785.000	566.000	0.000	0.000	1.571	0.296	0.172	0.333	0.722	Test IM2C	TL4001
33260.000	33293.000	42.000	378.500	312.500	0.000	0.000	1.607	0.957	0.846	1.832	2.553	Test IM2C	TL4002
33310.000	33510.000	208.000	205.500	155.500	0.000	0.000	1.607	0.286	0.275	1.554	0.749	Test IM2C	TL4002
33543.000	33901.000	366.000	291.750	162.750	0.000	0.000	1.607	0.148	0.109	0.791	0.541	Test IM2C	TL4002
33934.000	34234.000	309.000	490.000	137.500	0.000	0.000	1.607	0.137	0.089	0.819	0.402	Test IM2C	TL4002
34268.000	34584.000	324.000	600.500	347.000	0.000	0.000	1.607	0.205	0.242	0.944	1.388	Test IM2C	TL4002
34617.000	35026.000	417.000	482.000	464.000	0.000	0.000	1.607	0.179	0.082	0.680	0.749	Test IM2C	TL4002
35059.000	35425.000	374.000	323.000	439.000	0.000	0.000	1.607	0.210	0.162	0.958	0.833	Test IM2C	TL4002
35458.000	35858.000	408.000	195.000	284.500	0.000	0.000	1.607	0.208	0.189	1.304	1.124	Test IM2C	TL4002
35891.000	36158.000	275.000	316.500	105.500	0.000	0.000	1.607	0.175	0.175	1.304	0.902	Test IM2C	TL4002
36191.000	36508.000	325.000	491.500	126.000	0.000	0.000	1.607	0.170	0.120	1.138	0.513	Test IM2C	TL4002
36541.000	36874.000	341.000	537.000	128.000	0.000	0.000	1.607	0.099	0.045	0.458	0.444	Test IM2C	TL4002
36907.000	37415.000	517.000	553.500	341.750	0.000	0.000	1.607	0.188	0.152	0.416	1.762	Test IM2C	TL4002
37449.000	37749.000	308.000	478.500	123.000	0.000	0.000	1.607	0.216	0.188	1.485	1.207	Test IM2C	TL4002
37782.000	38148.000	374.000	307.000	147.000	0.000	0.044	1.607	0.180	0.105	1.138	0.486	Test IM2C	TL4002
38181.000	38598.000	425.000	173.500	364.500	0.000	0.039	1.607	0.206	0.382	1.582	3.122	Test IM2C	TL4002
38631.000	38873.000	250.000	186.500	312.500	0.000	0.000	1.607	0.211	0.123	0.944	0.888	Test IM2C	TL4002
38898.000	39189.000	299.000	331.500	490.000	0.000	0.000	1.607	0.246	0.245	1.013	1.069	Test IM2C	TL4002
39214.000	39789.000	583.000	500.500	493.250	0.000	0.000	1.607	0.183	0.118	0.735	0.513	Test IM2C	TL4002
44002.000	45243.000	1249.000	199.000	303.000	0.000	0.073	1.607	0.255	0.295	1.568	1.471	Test IM2C	TL4002
45285.000	45318.000	41.000	284.000	162.500	0.000	0.000	1.607	0.380	0.066	0.791	0.500	Test IM2C	TL4002
38916.000	39266.000	359.000	405.000	302.000	0.000	0.000	1.525	0.095	0.035	0.236	0.375	Test IM2C	TL6001
39308.000	39541.000	241.000	282.000	215.500	0.000	0.000	1.525	0.197	0.082	0.361	1.124	Test IM2C	TL6001
39574.000	39907.000	342.000	214.000	258.500	0.000	0.000	1.525	0.083	0.042	0.375	0.444	Test IM2C	TL6001
39941.000	40399.000	466.000	205.000	299.750	0.000	0.000	1.525	0.084	0.032	0.264	0.375	Test IM2C	TL6001
40432.000	40832.000	408.000	342.000	428.500	0.000	0.000	1.525	0.193	0.092	0.930	1.124	Test IM2C	TL6001
40865.000	41206.000	350.000	330.750	486.000	0.000	0.000	1.525	0.198	0.105	0.375	0.902	Test IM2C	TL6001
41240.000	41415.000	183.000	253.750	285.500	0.000	0.000	1.525	0.233	0.102	0.694	1.526	Test IM2C	TL6001
41448.000	41923.000	483.000	205.000	307.500	0.000	0.000	1.525	0.142	0.076	0.375	0.860	Test IM2C	TL6001
41956.000	42389.000	441.000	289.500	157.500	0.000	0.000	1.525	0.157	0.146	0.777	1.013	Test IM2C	TL6001
42422.000	42531.000	117.000	296.000	162.500	1.000	0.000	1.525	0.233	0.179	0.389	0.638	Test IM2C	TL6001
42747.000	43380.000	641.000	197.500	304.500	1.000	0.000	1.525	0.111	0.096	0.430	0.930	Test IM2C	TL6001
43413.000	43780.000	375.000	360.500	460.000	0.000	0.000	1.525	0.174	0.109	0.611	0.888	Test IM2C	TL6001
43813.000	44204.000	400.000	489.500	494.000	0.000	0.000	1.525	0.146	0.110	0.638	0.638	Test IM2C	TL6001
44238.000	44887.000	657.000	539.500	361.750	0.000	0.089	1.525	0.156	0.084	0.347	1.263	Test IM2C	TL6001
44920.000	45554.000	642.000	498.000	518.000	1.000	0.156	1.525	0.280	0.268	0.777	1.651	Test IM2C	TL6001
48834.000	49684.000	858.000	331.500	376.250	1.000	0.029	1.525	0.279	0.632	1.721	6.467	Test IM2C	TL6001
49717.000	50167.000	458.000	215.000	272.500	0.000	0.000	1.525	0.190	0.491	1.388	1.055	Test IM2C	TL6001
37897.000	37964.000	75.000	396.500	313.000	0.000	0.000	1.568	0.292	0.202	0.555	0.500	Test IM2C	TL6002
37989.000	38364.000	383.000	599.000	297.000	0.000	0.065	1.568	0.122	0.068	0.805	0.375	Test IM2C	TL6002
38405.000	38489.000	92.000	362.000	470.000	1.000	0.182	1.568	0.472	0.624	1.402	1.304	Test IM2C	TL6002
38706.000	38913.000	216.000	354.000	470.000	1.000	0.423	1.568	0.265	0.097	0.416	0.402	Test IM2C	TL6002
38938.000	39155.000	225.000	264.500	328.000	0.000	0.000	1.568	0.111	0.028	0.222	0.347	Test IM2C	TL6002
39188.000	39521.000	341.000	214.000	308.000	0.000	0.000	1.568	0.131	0.046	0.361	0.458	Test IM2C	TL6002
39546.000	39796.000	258.000	190.500	341.000	0.000	0.000	1.568	0.133	0.047	0.444	0.305	Test IM2C	TL6002
39829.000	40512.000	692.000	169.500	353.000	0.000	0.000	1.568	0.115	0.081	0.486	0.583	Test IM2C	TL6002
40545.000	41478.000	941.000	190.000	310.000	0.000	0.018	1.568	0.136	0.134	0.680	0.944	Test IM2C	TL6002
41511.000	42011.000	508.000	346.000	428.500	1.000	0.230	1.568	0.132	0.059	0.472	0.555	Test IM2C	TL6002
42044.000	42244.000	209.000	543.000	477.500	1.000	0.000	1.568	0.234	0.164	1.471	0.527	Test IM2C	TL6002
42269.000	42561.000	300.000	497.500	479.250	0.000	0.000	1.568	0.231	0.122	0.527	0.652	Test IM2C	TL6002
42594.000	42885.000	300.000	584.750	263.500	0.000	0.000	1.568	0.252	0.158	0.971	1.790	Test IM2C	TL6002
42919.000	43335.000	424.000	481.500	129.500	0.000	0.000	1.568	0.120	0.084	0.874	0.805	Test IM2C	TL6002
43368.000	43893.000	533.000	341.000	438.750	0.000	0.000	1.568	0.251	0.126	0.236	2.997	Test IM2C	TL6002
43926.000	44201.000	283.000	210.000	259.250	0.000	0.059	1.568	0.199	0.126	0.791	0.860	Test IM2C	TL6002
44234.000	44526.000	300.000	362.000	150.500	0.000	0.139	1.568	0.209	0.159	1.082	1.180	Test IM2C	TL6002
44559.000	45234.000	683.000	521.500	161.500	0.000	0.000	1.568	0.109	0.094	0.999	0.555	Test IM2C	TL6002
45267.000	45875.000	616.000	517.000	484.000	0.000	0.000	1.568	0.207	0.141	0.375	2.262	Test IM2C	TL6002
45908.000	46208.000	308.000	363.500	298.500	0.000	0.000	1.568	0.137	0.059	0.513	0.416	Test IM2C	TL6002
46241.000	47607.000	1374.000	481.000	143.500	0.000	0.000	1.568	0.156	0.335	1.180	1.471	Test IM2C	TL6002
47640.000	48415.000	783.000	793.750	-9.750	0.000	0.085	1.568	0.162	0.315	2.609	1.277	Test IM2C	TL6002
48439.000	49106.000	675.000	790.000	-40.500	0.000	0.000	1.568	0.082	0.069	0.486	0.472	Test IM2C	TL6002
49139.000	49347.000	216.000	562.000	94.500	0.000	0.000	1.568	0.142	0.097	0.749	0.444	Test IM2C	TL6002
49380.000	49697.000	325.000	484.500	154.000	0.000	0.000	1.568	0.108	0.038	0.194	0.430	Test IM2C	TL6002
49738.000	49805.000	76.000	352.500	542.500	1.000	0.444	1.568	1.051	0.737	0.278	3.261	Test IM2C	TL6002
47860.000	48260.000	408.000	364.000	298.000	1.000	0.000	1.572	0.226	0.124	0.708	0.971	Test IM2C	TL5006
48293.000	48626.000	342.000	275.000	297.500	0.000	0.000	1.572	0.206	0.125	0.444	0.777	Test IM2C	TL5006
48660.000	49159.000	508.000	339.000	422.000	0.000	0.000	1.572	0.315	0.256	0.874	1.235	Test IM2C	TL5006
49193.000	49609.000	424.000	476.000	456.000	0.000	0.000	1.572	0.307	0.397	1.415	1.318	Test IM2C	TL5006
49651.000	49934.000	291.000	566.000	215.000	0.000	0.000	1.572	0.319	0.626	2.276	2.567	Test IM2C	TL5006
49959.000	50417.000	466.000	478.000	145.250	0.000	0.000	1.572	0.171	0.205	1.096	0.805	Test IM2C	TL5006
50450.000	50916.000	475.000	321.000	137.500	0.000	0.000	1.572	0.137	0.082	0.722	0.541	Test IM2C	TL5006
52882.000	52990.000	116.000	380.250	461.000	1.000	0.143	1.572	0.340	0.186	0.735	0.694	Test IM2C	TL5006
53015.000	53498.000	491.000	288.500	451.500	0.000	0.000	1.572	0.359	0.368	0.805	1.402	Test IM2C	TL5006
53531.000	53881.000	358.000	497.000	426.500	0.000	0.000	1.572	0.185	0.108	0.971	0.430	Test IM2C	TL5006
53914.000	54206.000	300.000	322.750	456.000	0.000	0.000	1.572	0.526	0.815	3.539	2.304	Test IM2C	TL5006
54239.000	54581.000	350.000	-255.500	692.500	0.000	0.000	1.572	1.578	5.221	10.477	2.886	Test IM2C	TL5006
54631.000	54681.000	58.000	-119.000	787.000	1.000	0.571	1.572	0.473	0.209	0.805	0.194	Test IM2C	TL5006
55805.000	56013.000	216.000	306.250	647.250	1.000	0.000	1.572	0.147	0.069	0.416	0.375	Test IM2C	TL5006
56046.000	56388.000	350.000	354.000	714.250	1.000	0.000	1.572	0.230	0.153	0.624	0.749	Test IM2C	TL5006
36741.000	37024.000	292.000	398.000	246.000	0.000	0.000	1.488	1.643	2.923	3.442	2.331	Test IM2C	TL2004
37058.000	37257.000	208.000	236.000	196.000	1.000	0.000	1.488	1.319	4.649	3.053	3.497	Test IM2C	TL2004
37707.000	38015.000	316.000	277.000	116.000	1.000	0.026	1.488	1.019	1.716	2.595	2.484	Test IM2C	TL2004
38040.000	38190.000	158.000	191.000	175.000	1.000	0.263	1.488	1.365	4.105	2.331	3.414	Test IM2C	TL2004
44927.000	45068.000	150.000	536.250	326.000	1.000	0.333	1.488	0.082	0.017	0.139	0.264	Test IM2C	TL2004
45101.000	45310.000	217.000	441.500	463.500	1.000	0.192	1.488	0.522	0.927	1.055	2.706	Test IM2C	TL2004
45335.000	45943.000	616.000	314.500	416.250	1.000	0.081	1.488	0.616	0.936	1.776	3.636	Test IM2C	TL2004
45976.000	46542.000	574.000	209.500	224.500	1.000	0.029	1.488	0.235	0.277	0.860	1.304	Test IM2C	TL2004
38715.000	38940.000	233.000	373.000	222.250	0.000	0.000	1.484	0.207	0.114	0.569	0.430	Test IM2C	TL3034
38973.000	39298.000	333.000	334.000	149.500	0.000	0.000	1.484	0.137	0.065	0.527	0.430	Test IM2C	TL3034
39331.000	40780.000	1457.000	318.500	129.500	0.000	0.000	1.484	0.180	0.131	1.027	0.666	Test IM2C	TL3034
40813.000	41321.000	516.000	309.000	96.000	0.000	0.000	1.484	0.136	0.063	0.583	0.500	Test IM2C	TL3034
41363.000	41405.000	50.000	563.250	84.250	1.000	0.000	1.484	0.692	1.635	1.887	0.985	Test IM2C	TL3034
41671.000	41987.000	325.000	499.500	141.500	1.000	0.000	1.484	0.161	0.382	1.207	1.415	Test IM2C	TL3034
42021.000	42795.000	783.000	293.000	120.500	0.000	0.000	1.484	0.222	0.179	1.832	1.041	Test IM2C	TL3034
42828.000	43070.000	250.000	588.750	101.250	0.000	0.000	1.484	0.327	0.275	2.248	0.513	Test IM2C	TL3034
43095.000	43320.000	233.000	501.000	109.000	0.000	0.000	1.484	0.340	0.187	1.429	0.389	Test IM2C	TL3034
43353.000	44461.000	1116.000	285.500	103.000	0.000	0.000	1.484	0.232	0.285	2.137	0.860	Test IM2C	TL3034
44494.000	44769.000	283.000	473.250	81.250	0.000	0.000	1.484	0.167	0.100	0.624	0.486	Test IM2C	TL3034
44802.000	45410.000	616.000	513.500	111.000	0.000	0.000	1.484	0.155	0.097	0.541	0.638	Test IM2C	TL3034
45468.000	45502.000	42.000	1073.000	-38.000	1.000	0.000	1.484	2.294	5.570	9.076	0.583	Test IM2C	TL3034
47100.000	47217.000	125.000	529.500	421.500	1.000	0.000	1.484	0.480	0.505	0.652	1.346	Test IM2C	TL3034
47250.000	47600.000	358.000	598.500	288.500	0.000	0.000	1.484	0.309	0.229	0.888	1.138	Test IM2C	TL3034
47642.000	47875.000	241.000	454.000	62.000	0.000	0.000	1.484	0.230	0.149	0.805	1.138	Test IM2C	TL3034
47908.000	49066.000	1166.000	320.500	90.000	0.000	0.000	1.484	0.145	0.099	0.694	0.722	Test IM2C	TL3034
47691.000	48124.000	441.000	383.500	339.750	0.000	0.057	1.430	0.195	0.202	0.486	1.166	Test IM2C	TL6015
48157.000	48582.000	433.000	487.000	292.250	0.000	0.000	1.430	0.208	0.137	0.624	0.847	Test IM2C	TL6015
48615.000	49656.000	1050.000	311.000	465.000	0.000	0.024	1.430	0.317	0.530	1.693	2.026	Test IM2C	TL6015
