FixStart	FixEnd	FixDur	XPos	YPos	FlankedByDataLoss	Fraction Interpolated	WeightCutoff	RMSxy	BCEA	FixRangeX	FixRangeY	Participant	Trial
94346.000	95071.000	733.000	164.000	305.000	0.000	0.000	1.505	0.067	0.026	0.236	0.305	Test IM2C	TL6018
95104.000	95371.000	275.000	168.500	297.000	0.000	0.000	1.505	0.201	0.195	1.263	0.569	Test IM2C	TL6018
95412.000	95671.000	267.000	629.250	382.500	0.000	0.062	1.505	0.430	2.638	3.733	2.040	Test IM2C	TL6018
95704.000	95937.000	241.000	570.500	332.000	0.000	0.000	1.505	0.131	0.073	0.708	0.333	Test IM2C	TL6018
95970.000	96187.000	225.000	216.000	270.000	0.000	0.000	1.505	0.312	0.134	2.206	0.208	Test IM2C	TL6018
96220.000	97403.000	1191.000	171.000	304.500	0.000	0.000	1.505	0.061	0.021	0.347	0.319	Test IM2C	TL6018
4003.000	4969.000	974.000	370.500	283.500	0.000	0.017	1.467	0.868	0.722	1.402	6.494	Test IM2C	TL5037
5002.000	5568.000	575.000	383.000	330.500	0.000	0.029	1.467	0.134	0.124	0.735	0.638	Test IM2C	TL5037
5602.000	6584.000	991.000	355.500	281.500	0.000	0.000	1.467	0.106	0.183	0.819	0.999	Test IM2C	TL5037
6618.000	8158.000	1548.000	363.000	309.500	0.000	0.000	1.467	0.118	0.152	0.722	0.666	Test IM2C	TL5037
8191.000	9366.000	1183.000	361.750	285.250	0.000	0.014	1.467	0.108	0.103	0.402	0.722	Test IM2C	TL5037
9399.000	9724.000	333.000	266.000	77.000	0.000	0.000	1.467	0.135	0.131	0.638	0.860	Test IM2C	TL5037
9757.000	10032.000	283.000	347.500	198.750	0.000	0.000	1.467	0.152	0.056	0.402	0.527	Test IM2C	TL5037
10065.000	10415.000	358.000	175.000	327.500	0.000	0.070	1.467	0.827	1.193	0.805	5.412	Test IM2C	TL5037
10448.000	10823.000	383.000	316.000	130.500	0.000	0.000	1.467	0.138	0.115	0.597	0.666	Test IM2C	TL5037
10856.000	11131.000	283.000	550.000	151.000	0.000	0.000	1.467	0.141	0.093	0.916	0.305	Test IM2C	TL5037
11164.000	11447.000	292.000	505.500	160.500	0.000	0.000	1.467	0.099	0.037	0.319	0.389	Test IM2C	TL5037
11481.000	11939.000	466.000	324.000	155.000	0.000	0.000	1.467	0.101	0.054	0.611	0.375	Test IM2C	TL5037
11972.000	12372.000	408.000	317.500	207.500	0.000	0.000	1.467	0.106	0.036	0.208	0.472	Test IM2C	TL5037
12405.000	12796.000	400.000	520.000	186.000	0.000	0.104	1.467	0.173	0.265	0.985	0.722	Test IM2C	TL5037
12830.000	13305.000	483.000	623.500	340.500	0.000	0.000	1.467	0.102	0.052	0.333	0.680	Test IM2C	TL5037
13338.000	13721.000	391.000	640.500	282.000	0.000	0.000	1.467	0.970	0.436	1.166	4.690	Test IM2C	TL5037
3997.000	4255.000	267.000	787.750	98.000	0.000	0.000	1.760	0.298	0.276	1.443	0.652	Test IM2C	TL3048
4305.000	4530.000	234.000	453.250	177.750	1.000	0.000	1.760	0.322	0.286	0.930	0.888	Test IM2C	TL3048
4555.000	4822.000	275.000	378.000	130.000	0.000	0.000	1.760	0.169	0.154	0.597	0.902	Test IM2C	TL3048
4847.000	5188.000	349.000	548.500	181.750	0.000	0.000	1.760	0.317	0.524	1.846	0.916	Test IM2C	TL3048
5205.000	5405.000	208.000	509.000	185.500	0.000	0.000	1.760	0.301	0.143	0.694	0.638	Test IM2C	TL3048
5438.000	5629.000	200.000	361.000	191.500	0.000	0.000	1.760	0.220	0.368	1.069	1.055	Test IM2C	TL3048
5663.000	5921.000	266.000	259.250	274.750	0.000	0.000	1.760	0.256	0.182	0.486	0.971	Test IM2C	TL3048
5938.000	6204.000	274.000	201.000	313.500	0.000	0.061	1.760	0.386	0.391	0.583	1.402	Test IM2C	TL3048
6229.000	6462.000	242.000	418.500	466.500	0.000	0.000	1.760	0.754	3.076	3.455	2.123	Test IM2C	TL3048
6487.000	6704.000	225.000	527.500	179.500	0.000	0.000	1.760	0.348	0.391	0.472	2.567	Test IM2C	TL3048
6728.000	6953.000	234.000	352.500	144.500	0.000	0.000	1.760	0.221	0.245	1.013	0.749	Test IM2C	TL3048
6987.000	7220.000	241.000	514.000	177.500	0.000	0.000	1.760	0.213	0.172	0.735	0.458	Test IM2C	TL3048
7245.000	7453.000	216.000	343.250	154.250	0.000	0.000	1.760	0.237	0.316	1.291	0.680	Test IM2C	TL3048
7478.000	7670.000	200.000	512.500	190.250	0.000	0.000	1.760	0.280	0.327	1.374	0.722	Test IM2C	TL3048
7694.000	7886.000	200.000	594.000	199.750	0.000	0.000	1.760	0.192	0.164	0.569	0.735	Test IM2C	TL3048
7911.000	8144.000	242.000	504.500	190.000	0.000	0.000	1.760	0.198	0.223	0.777	0.777	Test IM2C	TL3048
8177.000	8386.000	217.000	369.750	153.250	0.000	0.000	1.760	0.225	0.196	0.874	0.569	Test IM2C	TL3048
8411.000	8852.000	449.000	495.000	183.500	0.000	0.000	1.760	0.207	0.191	1.041	0.666	Test IM2C	TL3048
8885.000	9085.000	208.000	277.500	187.000	0.000	0.000	1.760	0.299	0.275	1.624	0.458	Test IM2C	TL3048
9110.000	9352.000	250.000	202.500	292.750	0.000	0.067	1.760	0.340	0.285	0.472	1.332	Test IM2C	TL3048
9385.000	9610.000	233.000	85.500	146.250	0.000	0.000	1.760	0.223	0.168	0.847	0.777	Test IM2C	TL3048
9626.000	9934.000	317.000	53.750	102.250	0.000	0.053	1.760	0.328	0.254	0.555	1.110	Test IM2C	TL3048
9968.000	10184.000	224.000	269.000	155.750	0.000	0.037	1.760	0.271	0.297	1.318	0.874	Test IM2C	TL3048
10209.000	10792.000	591.000	511.500	173.000	0.000	0.000	1.760	0.215	0.182	1.332	0.694	Test IM2C	TL3048
10825.000	11034.000	217.000	371.500	156.750	0.000	0.000	1.760	0.251	0.194	0.819	0.805	Test IM2C	TL3048
11075.000	11341.000	275.000	464.500	169.500	0.000	0.000	1.760	0.260	0.155	0.444	0.999	Test IM2C	TL3048
11375.000	11575.000	208.000	397.500	150.500	1.000	0.160	1.760	0.235	0.223	0.847	0.805	Test IM2C	TL3048
11608.000	11891.000	292.000	498.000	169.500	0.000	0.000	1.760	0.172	0.101	0.583	0.583	Test IM2C	TL3048
11916.000	12191.000	283.000	375.000	156.250	0.000	0.000	1.760	0.237	0.243	1.207	0.666	Test IM2C	TL3048
12216.000	12582.000	375.000	289.000	300.500	0.000	0.044	1.760	0.287	0.329	0.999	1.249	Test IM2C	TL3048
12607.000	12932.000	333.000	224.000	297.250	0.000	0.000	1.760	0.237	0.191	0.611	0.874	Test IM2C	TL3048
12965.000	13165.000	209.000	534.000	137.000	0.000	0.000	1.760	0.461	0.510	1.818	1.749	Test IM2C	TL3048
13199.000	13457.000	266.000	360.500	148.000	0.000	0.000	1.760	0.252	0.202	0.569	1.152	Test IM2C	TL3048
13482.000	13815.000	341.000	256.500	283.000	0.000	0.000	1.760	0.295	0.254	0.500	1.291	Test IM2C	TL3048
13848.000	14098.000	258.000	99.000	91.000	0.000	0.000	1.760	0.278	0.243	0.694	1.041	Test IM2C	TL3048
14115.000	14448.000	341.000	50.000	50.500	0.000	0.000	1.760	0.612	0.703	2.831	0.791	Test IM2C	TL3048
14464.000	14723.000	267.000	275.250	30.250	0.000	0.000	1.760	0.334	0.442	2.512	0.583	Test IM2C	TL3048
14756.000	15006.000	258.000	539.000	36.500	0.000	0.065	1.760	0.326	0.401	1.860	0.722	Test IM2C	TL3048
15039.000	15331.000	300.000	782.500	30.500	0.000	0.000	1.760	0.402	0.655	1.776	1.013	Test IM2C	TL3048
15381.000	15589.000	216.000	383.000	204.250	1.000	0.000	1.760	0.197	0.139	0.527	0.722	Test IM2C	TL3048
15622.000	15805.000	192.000	508.500	190.500	0.000	0.000	1.760	0.216	0.112	0.569	0.652	Test IM2C	TL3048
15830.000	16005.000	184.000	593.000	166.500	0.000	0.000	1.760	0.249	0.146	0.860	0.486	Test IM2C	TL3048
16038.000	16072.000	42.000	522.000	172.000	0.000	0.000	1.760	0.171	0.039	0.278	0.208	Test IM2C	TL3048
4142.000	4192.000	58.000	372.000	294.000	0.000	0.000	1.620	0.217	0.035	0.139	0.597	Test IM2C	TL5038
4209.000	4483.000	283.000	321.500	68.500	0.000	0.000	1.620	0.271	0.189	0.805	2.664	Test IM2C	TL5038
4508.000	5191.000	692.000	478.500	166.500	0.000	0.000	1.620	0.119	0.182	1.554	0.985	Test IM2C	TL5038
5224.000	6016.000	800.000	161.000	328.000	0.000	0.000	1.620	0.210	0.507	2.373	1.429	Test IM2C	TL5038
6049.000	6315.000	275.000	369.000	166.500	0.000	0.000	1.620	0.215	0.251	1.776	0.819	Test IM2C	TL5038
6349.000	6657.000	316.000	331.500	135.000	0.000	0.000	1.620	0.074	0.018	0.139	0.250	Test IM2C	TL5038
6690.000	8297.000	1616.000	500.500	162.000	0.000	0.000	1.620	0.073	0.117	1.166	0.735	Test IM2C	TL5038
8331.000	8539.000	216.000	197.750	311.500	0.000	0.000	1.620	0.369	0.277	2.845	1.596	Test IM2C	TL5038
8572.000	9047.000	483.000	174.000	311.250	0.000	0.000	1.620	0.114	0.072	0.569	0.486	Test IM2C	TL5038
9072.000	9288.000	225.000	408.500	175.500	0.000	0.000	1.620	0.309	0.457	2.193	1.554	Test IM2C	TL5038
9322.000	10163.000	849.000	500.500	148.250	0.000	0.000	1.620	0.092	0.158	0.638	1.041	Test IM2C	TL5038
10196.000	10571.000	383.000	261.250	525.000	0.000	0.000	1.620	0.442	3.386	1.596	7.147	Test IM2C	TL5038
10596.000	10812.000	225.000	181.500	233.500	0.000	0.000	1.620	0.332	0.312	0.500	2.845	Test IM2C	TL5038
10846.000	11062.000	224.000	180.000	271.500	0.000	0.000	1.620	0.084	0.020	0.194	0.236	Test IM2C	TL5038
11087.000	11412.000	333.000	177.500	308.500	0.000	0.000	1.620	0.090	0.032	0.250	0.305	Test IM2C	TL5038
72098.000	72431.000	341.000	421.000	319.000	0.000	0.073	1.513	0.202	0.151	0.541	0.958	Test IM2C	TL3049
72456.000	72672.000	225.000	446.500	162.500	0.000	0.222	1.513	0.635	0.895	0.888	3.136	Test IM2C	TL3049
72706.000	73247.000	549.000	510.000	158.500	1.000	0.136	1.513	0.972	1.314	1.943	3.219	Test IM2C	TL3049
73280.000	73430.000	158.000	332.500	351.500	1.000	0.000	1.513	0.255	0.143	0.527	0.555	Test IM2C	TL3049
73463.000	73688.000	234.000	270.250	427.250	0.000	0.000	1.513	0.225	0.226	0.569	0.860	Test IM2C	TL3049
73721.000	73880.000	167.000	222.000	321.500	0.000	0.050	1.513	0.628	1.025	0.999	2.623	Test IM2C	TL3049
73913.000	74488.000	583.000	164.500	213.000	1.000	0.029	1.513	0.569	1.174	2.331	3.164	Test IM2C	TL3049
74563.000	74787.000	233.000	421.000	198.000	1.000	0.536	1.513	1.447	3.727	3.358	2.748	Test IM2C	TL3049
76003.000	76095.000	100.000	348.000	522.000	1.000	0.000	1.513	0.283	0.561	0.735	1.055	Test IM2C	TL3049
76128.000	76836.000	716.000	468.500	448.000	0.000	0.000	1.513	0.434	0.417	1.277	0.971	Test IM2C	TL3049
76861.000	77144.000	291.000	459.000	416.000	0.000	0.000	1.513	0.548	0.598	1.277	1.277	Test IM2C	TL3049
77177.000	77369.000	200.000	631.000	199.000	1.000	0.000	1.513	0.932	2.831	2.470	2.886	Test IM2C	TL3049
77411.000	77719.000	316.000	454.500	166.000	0.000	0.368	1.513	0.789	1.943	1.860	2.165	Test IM2C	TL3049
77735.000	78260.000	533.000	495.000	182.000	1.000	0.109	1.513	1.099	2.188	2.859	3.081	Test IM2C	TL3049
78460.000	78651.000	200.000	211.500	326.000	1.000	0.167	1.513	1.120	3.016	3.136	2.748	Test IM2C	TL3049
78676.000	78951.000	283.000	169.500	262.000	1.000	0.176	1.513	0.504	0.678	1.221	1.360	Test IM2C	TL3049
79084.000	79459.000	383.000	335.000	197.000	1.000	0.413	1.513	0.995	2.370	2.415	2.997	Test IM2C	TL3049
79492.000	79942.000	458.000	528.000	130.000	0.000	0.000	1.513	0.479	0.835	1.637	1.971	Test IM2C	TL3049
81766.000	82249.000	491.000	514.000	173.500	1.000	0.237	1.513	0.644	0.993	1.832	1.637	Test IM2C	TL3049
82274.000	83331.000	1065.000	532.000	175.000	1.000	0.125	1.513	7.384	25.377	36.191	19.150	Test IM2C	TL3049
83356.000	83723.000	375.000	304.000	351.000	0.000	0.044	1.513	1.330	5.947	5.384	3.886	Test IM2C	TL3049
83756.000	83972.000	225.000	628.000	216.000	0.000	0.148	1.513	1.276	2.885	3.608	2.442	Test IM2C	TL3049
84006.000	84156.000	158.000	507.000	168.000	1.000	0.421	1.513	0.770	1.599	1.554	1.554	Test IM2C	TL3049
100857.000	101248.000	399.000	398.000	281.000	0.000	0.000	1.607	0.065	0.018	0.153	0.264	Test IM2C	TL5039
101281.000	101747.000	475.000	196.000	308.500	0.000	0.000	1.607	0.071	0.031	0.402	0.264	Test IM2C	TL5039
101781.000	102031.000	258.000	422.500	143.000	0.000	0.065	1.607	0.211	0.100	1.513	0.680	Test IM2C	TL5039
102064.000	102572.000	516.000	484.250	151.750	0.000	0.000	1.607	0.055	0.015	0.250	0.222	Test IM2C	TL5039
102605.000	102922.000	325.000	167.500	259.500	0.000	0.000	1.607	0.183	0.102	1.374	0.569	Test IM2C	TL5039
102955.000	103146.000	200.000	246.500	262.250	0.000	0.000	1.607	0.182	0.065	0.375	0.708	Test IM2C	TL5039
103180.000	103704.000	533.000	461.500	122.250	0.000	0.031	1.607	0.101	0.097	0.971	0.541	Test IM2C	TL5039
103738.000	104221.000	491.000	188.000	309.500	0.000	0.000	1.607	0.129	0.077	1.069	0.874	Test IM2C	TL5039
104254.000	104737.000	491.000	291.500	483.000	0.000	0.000	1.607	0.086	0.022	0.416	0.389	Test IM2C	TL5039
104770.000	105187.000	425.000	274.000	513.000	0.000	0.039	1.607	0.056	0.014	0.194	0.236	Test IM2C	TL5039
105220.000	105545.000	333.000	206.000	265.000	0.000	0.075	1.607	0.083	0.036	0.194	0.652	Test IM2C	TL5039
105578.000	105861.000	292.000	184.000	330.500	0.000	0.000	1.607	0.064	0.020	0.236	0.236	Test IM2C	TL5039
105886.000	106269.000	392.000	360.500	171.000	0.000	0.043	1.607	0.188	0.120	1.540	1.096	Test IM2C	TL5039
106303.000	106644.000	349.000	502.000	154.500	0.000	0.000	1.607	0.072	0.038	0.527	0.250	Test IM2C	TL5039
106669.000	106894.000	233.000	696.000	15.000	0.000	0.000	1.607	0.186	0.068	1.346	0.541	Test IM2C	TL5039
106927.000	107419.000	500.000	480.500	188.000	1.000	0.000	1.607	0.096	0.042	0.486	0.472	Test IM2C	TL5039
107452.000	108226.000	783.000	186.000	299.000	1.000	0.000	1.607	0.157	0.093	1.749	0.847	Test IM2C	TL5039
108510.000	108709.000	208.000	-129.500	725.500	1.000	0.080	1.607	0.105	0.081	0.847	0.430	Test IM2C	TL5039
108809.000	109284.000	483.000	322.000	400.250	1.000	0.000	1.607	0.063	0.017	0.180	0.250	Test IM2C	TL5039
109317.000	109659.000	350.000	570.250	210.500	0.000	0.000	1.607	0.194	0.089	1.374	1.124	Test IM2C	TL5039
109692.000	110225.000	541.000	483.500	132.500	0.000	0.031	1.607	0.073	0.026	0.305	0.361	Test IM2C	TL5039
110258.000	110483.000	233.000	705.000	-36.250	0.000	0.000	1.607	0.135	0.060	0.902	0.458	Test IM2C	TL5039
110525.000	110858.000	341.000	391.000	230.000	1.000	0.000	1.607	0.086	0.036	0.430	0.361	Test IM2C	TL5039
110891.000	111299.000	416.000	516.000	131.750	0.000	0.000	1.607	0.061	0.028	0.264	0.361	Test IM2C	TL5039
111332.000	111640.000	317.000	469.500	165.750	0.000	0.000	1.607	0.096	0.031	0.375	0.430	Test IM2C	TL5039
111732.000	112323.000	600.000	294.000	488.500	1.000	0.528	1.607	0.056	0.014	0.194	0.222	Test IM2C	TL5039
112357.000	112673.000	324.000	462.750	117.750	1.000	0.231	1.607	0.399	0.201	1.318	2.789	Test IM2C	TL5039
112706.000	112915.000	218.000	523.750	174.250	0.000	0.000	1.607	0.088	0.032	0.236	0.305	Test IM2C	TL5039
114191.000	114549.000	366.000	412.750	257.000	0.000	0.000	1.355	0.306	0.437	0.847	1.249	Test IM2C	TL3050
114582.000	114715.000	141.000	486.000	177.500	0.000	0.000	1.355	0.255	0.277	0.860	0.902	Test IM2C	TL3050
114740.000	114998.000	267.000	517.000	97.500	0.000	0.000	1.355	0.266	0.298	0.791	0.847	Test IM2C	TL3050
115032.000	117063.000	2040.000	503.000	149.000	0.000	0.000	1.355	0.346	0.698	1.790	2.373	Test IM2C	TL3050
155070.000	155595.000	533.000	408.000	326.000	0.000	0.000	1.432	0.213	0.153	0.458	0.791	Test IM2C	TL3051
155628.000	155953.000	333.000	528.000	137.000	0.000	0.000	1.432	0.200	0.097	0.805	1.554	Test IM2C	TL3051
155986.000	156386.000	408.000	501.500	175.500	0.000	0.000	1.432	0.081	0.020	0.250	0.208	Test IM2C	TL3051
156419.000	156735.000	325.000	602.500	343.500	0.000	0.000	1.432	0.202	0.144	0.513	0.958	Test IM2C	TL3051
163464.000	163855.000	399.000	510.500	295.500	1.000	0.062	1.432	0.265	0.174	0.680	1.124	Test IM2C	TL3051
163889.000	165221.000	1340.000	500.500	153.500	0.000	0.000	1.432	0.109	0.085	0.527	0.930	Test IM2C	TL3051
165254.000	165629.000	383.000	248.000	636.000	0.000	0.000	1.432	0.456	0.661	1.193	4.552	Test IM2C	TL3051
165662.000	165871.000	217.000	323.000	441.250	1.000	0.385	1.432	0.434	0.804	1.124	2.220	Test IM2C	TL3051
166037.000	166970.000	941.000	274.500	490.000	1.000	0.000	1.432	0.233	0.144	1.193	0.722	Test IM2C	TL3051
167011.000	167095.000	92.000	-457.500	737.000	1.000	0.091	1.432	2.065	6.892	11.601	2.304	Test IM2C	TL3051
93590.000	93974.000	392.000	366.000	315.500	0.000	0.000	1.639	0.086	0.054	0.319	0.375	Test IM2C	TL4018
94007.000	94223.000	225.000	553.500	284.500	0.000	0.000	1.639	0.166	0.086	0.999	0.278	Test IM2C	TL4018
94257.000	94832.000	583.000	594.500	305.500	0.000	0.000	1.639	0.097	0.167	0.944	0.389	Test IM2C	TL4018
94865.000	95239.000	383.000	471.500	116.500	0.000	0.000	1.639	0.152	0.085	1.180	1.069	Test IM2C	TL4018
95273.000	95789.000	524.000	483.000	134.500	0.000	0.000	1.639	0.068	0.020	0.222	0.278	Test IM2C	TL4018
95814.000	96380.000	574.000	307.000	114.500	0.000	0.000	1.639	0.112	0.065	1.374	0.333	Test IM2C	TL4018
96414.000	96697.000	291.000	135.000	369.500	0.000	0.000	1.639	0.211	0.095	0.666	1.596	Test IM2C	TL4018
96730.000	97596.000	874.000	154.500	305.500	0.000	0.000	1.639	0.074	0.144	0.458	0.971	Test IM2C	TL4018
97629.000	98062.000	442.000	288.000	117.000	0.000	0.038	1.639	0.051	0.050	1.457	1.096	Test IM2C	TL4018
98096.000	98329.000	241.000	124.500	338.000	0.000	0.000	1.639	0.239	0.116	0.958	1.735	Test IM2C	TL4018
98362.000	98928.000	575.000	156.000	294.000	0.000	0.000	1.639	0.068	0.096	0.278	0.819	Test IM2C	TL4018
98962.000	99495.000	541.000	287.500	139.500	0.000	0.031	1.639	0.081	0.035	0.611	0.416	Test IM2C	TL4018
99528.000	99761.000	241.000	123.500	353.500	0.000	0.000	1.639	0.250	0.217	0.722	2.012	Test IM2C	TL4018
99795.000	100144.000	357.000	173.500	292.000	0.000	0.000	1.639	0.079	0.031	0.416	0.402	Test IM2C	TL4018
100178.000	100694.000	524.000	346.500	68.000	0.000	0.032	1.639	0.184	0.131	1.291	1.291	Test IM2C	TL4018
100727.000	101526.000	808.000	496.000	122.500	0.000	0.000	1.639	0.074	0.092	0.735	0.555	Test IM2C	TL4018
101560.000	101868.000	316.000	280.500	363.000	0.000	0.395	1.639	0.350	3.633	2.220	4.468	Test IM2C	TL4018
101901.000	102126.000	233.000	206.500	385.000	0.000	0.000	1.639	0.070	0.017	0.291	0.167	Test IM2C	TL4018
102160.000	102418.000	266.000	159.000	282.000	0.000	0.000	1.639	0.056	0.013	0.236	0.291	Test IM2C	TL4018
102451.000	102817.000	375.000	164.000	317.000	0.000	0.111	1.639	0.050	0.008	0.111	0.153	Test IM2C	TL4018
102842.000	103342.000	508.000	259.000	467.500	0.000	0.000	1.639	0.112	0.038	0.708	1.193	Test IM2C	TL4018
103376.000	103833.000	466.000	170.000	302.500	0.000	0.036	1.639	0.142	0.055	0.916	1.193	Test IM2C	TL4018
103867.000	104192.000	333.000	345.000	117.000	0.000	0.000	1.639	0.154	0.128	1.180	0.735	Test IM2C	TL4018
104225.000	104408.000	191.000	300.000	109.500	0.000	0.087	1.639	0.052	0.008	0.139	0.083	Test IM2C	TL4018
104441.000	104658.000	225.000	289.500	94.500	0.000	0.000	1.639	0.060	0.019	0.278	0.222	Test IM2C	TL4018
104683.000	105390.000	716.000	474.500	120.500	0.000	0.140	1.639	0.115	0.123	1.277	0.833	Test IM2C	TL4018
105424.000	105640.000	224.000	618.000	318.000	0.000	0.000	1.639	0.166	0.120	0.819	1.166	Test IM2C	TL4018
149298.000	149414.000	124.000	511.000	141.000	1.000	0.267	1.600	0.415	0.301	0.555	0.805	Test IM2C	TL3052
149739.000	149997.000	266.000	203.000	258.000	1.000	0.719	1.600	0.794	5.286	4.219	3.997	Test IM2C	TL3052
150097.000	150547.000	458.000	157.750	307.000	1.000	0.382	1.600	0.728	1.493	1.443	2.415	Test IM2C	TL3052
150638.000	150896.000	267.000	159.000	271.000	1.000	0.719	1.600	0.563	0.797	0.888	1.249	Test IM2C	TL3052
151013.000	151129.000	125.000	377.000	185.000	1.000	0.733	1.600	0.724	0.289	0.805	0.278	Test IM2C	TL3052
151229.000	152179.000	958.000	505.500	137.000	1.000	0.774	1.600	0.648	1.295	1.998	1.776	Test IM2C	TL3052
152270.000	152412.000	150.000	314.000	157.500	1.000	0.667	1.600	0.562	0.434	0.666	0.888	Test IM2C	TL3052
152503.000	152645.000	150.000	200.000	237.000	1.000	0.667	1.600	0.284	0.254	0.333	0.749	Test IM2C	TL3052
152745.000	153344.000	608.000	161.000	280.000	1.000	0.767	1.600	0.774	1.203	1.110	2.304	Test IM2C	TL3052
153436.000	153578.000	150.000	283.000	177.500	1.000	0.667	1.600	0.582	0.451	0.944	0.638	Test IM2C	TL3052
153669.000	153819.000	158.000	317.000	161.000	1.000	0.526	1.600	0.523	0.286	0.389	1.027	Test IM2C	TL3052
153902.000	154743.000	850.000	501.000	155.000	1.000	0.127	1.600	0.646	1.513	3.247	2.276	Test IM2C	TL3052
154785.000	155226.000	450.000	183.000	297.500	1.000	0.019	1.600	0.512	0.733	1.166	1.971	Test IM2C	TL3052
155260.000	155376.000	125.000	522.000	217.000	1.000	0.000	1.600	0.658	0.899	3.525	0.583	Test IM2C	TL3052
155693.000	156492.000	807.000	510.000	140.000	1.000	0.134	1.600	0.536	1.777	2.054	3.081	Test IM2C	TL3052
156526.000	156559.000	41.000	612.000	291.000	1.000	0.000	1.600	0.958	0.383	1.665	2.165	Test IM2C	TL3052
156784.000	157075.000	299.000	657.000	294.500	1.000	0.583	1.600	0.748	3.403	2.803	2.082	Test IM2C	TL3052
59195.000	59645.000	458.000	443.000	333.500	1.000	0.000	1.512	0.126	0.050	0.569	0.389	Test IM2C	TL5040
59678.000	60553.000	883.000	181.000	323.500	0.000	0.000	1.512	0.126	0.317	1.138	1.249	Test IM2C	TL5040
60586.000	60969.000	391.000	330.500	216.500	0.000	0.000	1.512	0.137	0.086	0.777	1.152	Test IM2C	TL5040
61002.000	61260.000	267.000	308.000	127.500	0.000	0.000	1.512	0.092	0.014	0.111	0.347	Test IM2C	TL5040
61294.000	61935.000	649.000	494.500	171.000	0.000	0.000	1.512	0.086	0.059	0.513	0.444	Test IM2C	TL5040
61968.000	62793.000	833.000	177.500	334.000	0.000	0.000	1.512	0.136	0.073	0.874	1.249	Test IM2C	TL5040
62826.000	63234.000	416.000	287.250	502.500	0.000	0.000	1.512	0.115	0.053	0.500	0.805	Test IM2C	TL5040
63267.000	64658.000	1399.000	422.000	759.500	1.000	0.173	1.512	0.273	0.481	1.971	1.873	Test IM2C	TL5040
66864.000	67081.000	225.000	344.500	694.750	1.000	0.407	1.512	0.534	1.699	3.081	1.693	Test IM2C	TL5040
68238.000	68355.000	125.000	398.500	753.000	1.000	0.000	1.512	0.375	0.337	0.944	0.833	Test IM2C	TL5040
68388.000	68588.000	208.000	310.000	401.000	1.000	0.480	1.512	0.678	1.858	0.971	3.164	Test IM2C	TL5040
68688.000	69104.000	425.000	249.500	447.000	0.000	0.000	1.512	0.212	0.070	1.110	0.333	Test IM2C	TL5040
69138.000	69387.000	258.000	292.500	510.000	0.000	0.000	1.512	0.076	0.014	0.208	0.180	Test IM2C	TL5040
69421.000	70578.000	1166.000	406.500	747.000	1.000	0.000	1.512	0.136	0.129	0.583	1.749	Test IM2C	TL5040
11185.000	11443.000	267.000	469.000	-7.250	0.000	0.000	1.638	0.511	1.205	1.568	7.521	Test IM2C	TL5008
11477.000	12093.000	624.000	511.500	143.000	0.000	0.000	1.638	0.083	0.061	0.444	1.041	Test IM2C	TL5008
12126.000	12476.000	358.000	356.000	32.000	0.000	0.000	1.638	0.203	0.087	1.332	1.124	Test IM2C	TL5008
12509.000	12734.000	233.000	553.000	192.500	0.000	0.000	1.638	0.223	0.121	0.874	1.318	Test IM2C	TL5008
12767.000	13142.000	384.000	496.000	131.500	0.000	0.000	1.638	0.080	0.039	0.458	0.611	Test IM2C	TL5008
13175.000	13509.000	342.000	579.500	345.000	0.000	0.000	1.638	0.173	0.096	0.624	1.637	Test IM2C	TL5008
13542.000	13842.000	308.000	471.500	477.000	0.000	0.000	1.638	0.158	0.109	1.277	1.041	Test IM2C	TL5008
13875.000	14141.000	275.000	258.000	409.500	0.000	0.000	1.638	0.201	0.126	1.540	0.888	Test IM2C	TL5008
14175.000	14425.000	258.000	187.500	243.500	0.000	0.000	1.638	0.153	0.054	0.236	1.388	Test IM2C	TL5008
14458.000	15232.000	782.000	191.000	294.500	0.000	0.000	1.638	0.082	0.032	0.389	0.430	Test IM2C	TL5008
15265.000	15648.000	392.000	266.500	457.500	0.000	0.000	1.638	0.128	0.067	0.763	1.041	Test IM2C	TL5008
15682.000	15998.000	324.000	469.000	460.500	0.000	0.000	1.638	0.172	0.082	1.235	0.264	Test IM2C	TL5008
16031.000	16331.000	309.000	523.500	481.500	0.000	0.000	1.638	0.164	0.076	1.110	0.500	Test IM2C	TL5008
16365.000	16664.000	308.000	199.000	266.500	0.000	0.000	1.638	0.339	0.285	3.067	2.401	Test IM2C	TL5008
16689.000	17555.000	875.000	191.000	300.000	0.000	0.000	1.638	0.078	0.062	0.402	0.444	Test IM2C	TL5008
17589.000	17988.000	408.000	309.500	472.500	0.000	0.000	1.638	0.175	0.223	0.791	1.013	Test IM2C	TL5008
18022.000	18338.000	325.000	479.750	474.500	0.000	0.077	1.638	0.123	0.054	0.985	0.250	Test IM2C	TL5008
18371.000	18838.000	475.000	529.500	479.000	0.000	0.000	1.638	0.197	0.095	1.790	0.264	Test IM2C	TL5008
18863.000	19312.000	458.000	198.000	307.500	0.000	0.000	1.638	0.271	0.352	2.859	2.817	Test IM2C	TL5008
21228.000	21303.000	83.000	538.750	476.500	1.000	0.000	1.638	0.587	0.691	2.290	1.318	Test IM2C	TL5008
21328.000	21644.000	324.000	223.500	284.500	0.000	0.000	1.638	0.300	0.177	2.609	1.776	Test IM2C	TL5008
