FixStart	FixEnd	FixDur	XPos	YPos	FlankedByDataLoss	Fraction Interpolated	WeightCutoff	RMSxy	BCEA	FixRangeX	FixRangeY	Participant	Trial
66186.000	66644.000	466.000	343.500	168.000	0.000	0.000	1.441	0.066	0.016	0.236	0.389	Test IM2C	TL5003
66677.000	67260.000	591.000	324.500	157.000	0.000	0.000	1.441	0.064	0.024	0.208	0.500	Test IM2C	TL5003
67293.000	68018.000	733.000	341.500	167.500	0.000	0.000	1.441	0.056	0.019	0.236	0.305	Test IM2C	TL5003
68051.000	68451.000	408.000	329.500	140.000	0.000	0.000	1.441	0.067	0.026	0.208	0.416	Test IM2C	TL5003
68484.000	69142.000	666.000	330.750	109.750	0.000	0.000	1.441	0.097	0.103	0.486	0.735	Test IM2C	TL5003
69175.000	70716.000	1549.000	339.000	171.000	0.000	0.000	1.441	0.066	0.061	0.389	0.569	Test IM2C	TL5003
70749.000	71065.000	325.000	328.500	178.500	0.000	0.000	1.441	0.070	0.032	0.416	0.430	Test IM2C	TL5003
71107.000	72456.000	1357.000	343.000	178.000	0.000	0.000	1.441	0.067	0.059	0.236	0.888	Test IM2C	TL5003
72489.000	74346.000	1866.000	328.000	182.000	0.000	0.000	1.441	0.056	0.032	0.444	0.236	Test IM2C	TL5003
74380.000	75062.000	691.000	336.000	174.000	0.000	0.000	1.441	0.057	0.024	0.222	0.402	Test IM2C	TL5003
75104.000	75445.000	350.000	506.750	177.500	0.000	0.000	1.441	0.078	0.028	0.444	0.333	Test IM2C	TL5003
75479.000	75862.000	391.000	349.000	184.500	0.000	0.000	1.441	0.107	0.034	0.722	0.194	Test IM2C	TL5003
97803.000	98053.000	258.000	394.500	318.500	0.000	0.000	1.457	0.169	0.092	0.416	0.624	Test IM2C	TL5004
98086.000	98327.000	250.000	328.750	207.250	0.000	0.000	1.457	0.200	0.082	0.333	0.555	Test IM2C	TL5004
98360.000	98943.000	592.000	327.500	166.500	0.000	0.000	1.457	0.157	0.110	0.458	0.638	Test IM2C	TL5004
98968.000	99859.000	900.000	330.500	206.500	0.000	0.000	1.457	0.146	0.066	0.361	0.624	Test IM2C	TL5004
99893.000	100392.000	508.000	321.500	165.500	0.000	0.000	1.457	0.126	0.050	0.347	0.486	Test IM2C	TL5004
100426.000	101958.000	1540.000	326.000	208.500	0.000	0.000	1.457	0.150	0.247	0.500	1.457	Test IM2C	TL5004
101983.000	102433.000	458.000	326.500	213.500	0.000	0.000	1.457	0.143	0.071	0.402	0.444	Test IM2C	TL5004
102466.000	102882.000	425.000	348.000	189.500	0.000	0.000	1.457	0.157	0.070	0.389	0.583	Test IM2C	TL5004
102916.000	103232.000	324.000	324.000	204.500	0.000	0.000	1.457	0.154	0.061	0.319	0.472	Test IM2C	TL5004
104206.000	104448.000	250.000	264.000	346.000	1.000	0.100	1.457	0.350	0.450	0.680	2.179	Test IM2C	TL5004
104481.000	104739.000	266.000	330.750	117.500	0.000	0.000	1.457	0.276	0.355	1.457	1.346	Test IM2C	TL5004
104772.000	106288.000	1524.000	331.500	211.000	0.000	0.000	1.457	0.145	0.159	0.680	1.138	Test IM2C	TL5004
106321.000	106804.000	492.000	328.000	159.500	0.000	0.000	1.457	0.131	0.076	0.458	0.472	Test IM2C	TL5004
106838.000	107163.000	333.000	219.500	312.000	0.000	0.075	1.457	0.184	0.169	0.930	0.791	Test IM2C	TL5004
107196.000	107587.000	400.000	203.000	371.500	0.000	0.021	1.457	0.210	0.186	0.500	1.346	Test IM2C	TL5004
107978.000	108112.000	142.000	342.500	35.500	1.000	0.176	1.457	0.396	0.453	0.513	1.735	Test IM2C	TL5004
108145.000	108503.000	366.000	336.250	172.500	1.000	0.000	1.457	0.158	0.083	0.444	0.472	Test IM2C	TL5004
108528.000	108953.000	433.000	332.500	225.750	0.000	0.000	1.457	0.129	0.055	0.444	0.500	Test IM2C	TL5004
108986.000	109336.000	358.000	321.000	189.000	0.000	0.000	1.457	0.127	0.054	0.291	0.527	Test IM2C	TL5004
109369.000	109569.000	208.000	332.000	222.500	0.000	0.000	1.457	0.157	0.042	0.208	0.361	Test IM2C	TL5004
109594.000	109869.000	283.000	320.500	181.250	0.000	0.000	1.457	0.123	0.037	0.167	0.402	Test IM2C	TL5004
150734.000	150793.000	67.000	434.250	291.000	0.000	0.000	1.621	0.309	0.125	0.583	0.416	Test IM2C	TL5005
150818.000	151267.000	458.000	436.500	422.500	0.000	0.000	1.621	0.224	0.155	0.444	0.985	Test IM2C	TL5005
151309.000	151534.000	233.000	600.000	180.000	1.000	0.393	1.621	0.641	1.478	1.776	2.775	Test IM2C	TL5005
151575.000	151792.000	225.000	588.000	97.500	1.000	0.000	1.621	0.287	0.287	0.791	1.166	Test IM2C	TL5005
151817.000	152408.000	599.000	333.000	113.250	0.000	0.000	1.621	0.431	0.690	2.748	1.846	Test IM2C	TL5005
152450.000	152666.000	224.000	645.000	437.000	1.000	0.185	1.621	0.270	1.764	2.748	4.635	Test IM2C	TL5005
152699.000	152799.000	109.000	592.000	468.500	0.000	0.000	1.621	0.306	0.522	0.763	1.082	Test IM2C	TL5005
79114.000	79405.000	299.000	356.000	325.000	0.000	0.000	1.592	0.123	0.051	0.236	0.416	Test IM2C	TL4001
79438.000	79630.000	200.000	377.250	230.000	0.000	0.000	1.592	0.257	0.124	0.569	0.624	Test IM2C	TL4001
79663.000	79963.000	308.000	328.000	154.500	0.000	0.000	1.592	0.214	0.100	0.735	0.500	Test IM2C	TL4001
79996.000	80429.000	442.000	301.000	172.000	0.000	0.000	1.592	0.077	0.037	0.236	0.430	Test IM2C	TL4001
80454.000	80787.000	342.000	325.500	200.500	0.000	0.000	1.592	0.088	0.028	0.264	0.291	Test IM2C	TL4001
80821.000	81170.000	358.000	531.000	134.000	0.000	0.000	1.592	0.118	0.069	0.597	0.319	Test IM2C	TL4001
81204.000	81911.000	716.000	585.500	78.500	0.000	0.000	1.592	0.084	0.027	0.416	0.347	Test IM2C	TL4001
48366.000	48449.000	91.000	376.000	327.500	0.000	0.000	1.380	0.130	0.048	0.319	0.333	Test IM2C	TL4002
48482.000	48699.000	225.000	278.500	197.500	0.000	0.000	1.380	0.131	0.113	0.680	0.486	Test IM2C	TL4002
48732.000	48949.000	225.000	357.500	198.500	0.000	0.000	1.380	0.140	0.099	0.722	0.389	Test IM2C	TL4002
48990.000	49182.000	200.000	502.000	169.500	0.000	0.000	1.380	0.126	0.046	0.472	0.264	Test IM2C	TL4002
49215.000	49756.000	550.000	547.250	169.000	0.000	0.000	1.380	0.123	0.063	0.527	0.430	Test IM2C	TL4002
49806.000	50706.000	908.000	658.500	302.000	1.000	0.000	1.380	0.141	0.103	0.583	0.874	Test IM2C	TL4002
50739.000	51131.000	400.000	630.000	359.000	0.000	0.000	1.380	0.130	0.042	0.472	0.389	Test IM2C	TL4002
51164.000	51463.000	308.000	495.000	157.500	0.000	0.000	1.380	0.231	0.281	2.082	0.958	Test IM2C	TL4002
51505.000	54794.000	3298.000	331.500	152.000	0.000	0.091	1.380	0.116	0.147	0.888	0.888	Test IM2C	TL4002
54819.000	56027.000	1216.000	328.000	185.000	0.000	0.000	1.380	0.118	0.076	0.458	0.680	Test IM2C	TL4002
56060.000	57159.000	1108.000	324.000	160.000	1.000	0.000	1.380	0.108	0.123	0.694	0.791	Test IM2C	TL4002
58217.000	58625.000	417.000	286.000	521.000	1.000	0.100	1.380	0.192	0.126	0.763	0.597	Test IM2C	TL4002
58659.000	59033.000	383.000	309.500	491.750	0.000	0.000	1.380	0.286	0.166	0.597	1.055	Test IM2C	TL4002
59066.000	59258.000	200.000	258.000	263.250	0.000	0.000	1.380	0.272	0.284	0.472	1.485	Test IM2C	TL4002
59291.000	59649.000	367.000	339.000	160.750	0.000	0.000	1.380	0.129	0.057	0.541	0.347	Test IM2C	TL4002
59682.000	60191.000	517.000	312.250	158.000	0.000	0.000	1.380	0.138	0.068	0.389	0.486	Test IM2C	TL4002
60224.000	60415.000	199.000	332.500	161.500	0.000	0.000	1.380	0.105	0.045	0.305	0.291	Test IM2C	TL4002
6973.000	7357.000	392.000	414.000	301.500	0.000	0.000	1.340	0.149	0.105	0.375	0.694	Test IM2C	TL6001
7390.000	7423.000	41.000	413.000	210.000	1.000	0.000	1.340	0.348	0.175	0.222	0.694	Test IM2C	TL6001
7556.000	8181.000	633.000	356.000	158.500	1.000	0.000	1.340	0.131	0.119	1.096	0.597	Test IM2C	TL6001
8214.000	8989.000	783.000	340.000	175.000	0.000	0.000	1.340	0.094	0.048	0.278	0.611	Test IM2C	TL6001
9022.000	11087.000	2073.000	340.000	158.000	0.000	0.000	1.340	0.103	0.065	0.319	0.819	Test IM2C	TL6001
11120.000	13768.000	2657.000	344.500	166.500	0.000	0.038	1.340	0.081	0.206	1.027	0.763	Test IM2C	TL6001
13802.000	14476.000	683.000	337.000	152.000	0.000	0.122	1.340	0.214	0.148	0.444	0.999	Test IM2C	TL6001
14510.000	14918.000	416.000	483.250	146.750	0.000	0.000	1.340	0.104	0.074	0.763	0.347	Test IM2C	TL6001
14959.000	15301.000	350.000	336.000	153.500	0.000	0.000	1.340	0.115	0.060	0.611	0.375	Test IM2C	TL6001
15351.000	15409.000	66.000	656.500	104.000	1.000	0.000	1.340	0.424	0.229	1.360	0.222	Test IM2C	TL6001
16242.000	16708.000	474.000	352.500	191.000	0.000	0.000	1.340	0.088	0.028	0.333	0.305	Test IM2C	TL6001
17999.000	18598.000	608.000	339.000	193.000	1.000	0.000	1.340	0.103	0.052	0.278	0.985	Test IM2C	TL6001
18632.000	19023.000	399.000	491.000	166.000	0.000	0.000	1.340	0.114	0.089	0.833	0.458	Test IM2C	TL6001
68675.000	69041.000	375.000	432.000	323.000	1.000	0.089	1.319	0.084	0.026	0.194	0.402	Test IM2C	TL6002
69074.000	69241.000	175.000	354.000	237.000	0.000	0.000	1.319	0.109	0.056	0.402	0.444	Test IM2C	TL6002
69274.000	69516.000	250.000	335.750	190.750	0.000	0.000	1.319	0.100	0.028	0.180	0.361	Test IM2C	TL6002
69549.000	74121.000	4580.000	318.000	155.500	1.000	0.031	1.319	0.123	0.211	1.138	0.763	Test IM2C	TL6002
74545.000	74670.000	134.000	487.750	488.750	1.000	0.000	1.319	0.093	0.042	0.333	0.222	Test IM2C	TL6002
74704.000	74995.000	300.000	308.000	527.500	1.000	0.417	1.319	0.252	0.123	0.666	0.402	Test IM2C	TL6002
75145.000	76161.000	1025.000	305.500	518.000	1.000	0.146	1.319	0.165	0.154	0.874	1.637	Test IM2C	TL6002
76203.000	76478.000	283.000	461.750	130.250	0.000	0.000	1.319	0.349	0.527	1.471	4.607	Test IM2C	TL6002
76511.000	76811.000	308.000	357.500	171.500	0.000	0.000	1.319	0.134	0.068	0.347	0.583	Test IM2C	TL6002
76844.000	77801.000	966.000	332.500	166.000	0.000	0.017	1.319	0.116	0.066	0.597	0.500	Test IM2C	TL6002
77851.000	78334.000	491.000	518.500	188.000	1.000	0.000	1.319	0.119	0.073	0.333	0.555	Test IM2C	TL6002
78367.000	78592.000	233.000	379.000	160.000	0.000	0.036	1.319	0.153	0.114	0.541	0.472	Test IM2C	TL6002
78625.000	79375.000	758.000	348.500	156.000	0.000	0.022	1.319	0.119	0.089	0.389	0.555	Test IM2C	TL6002
79409.000	80724.000	1323.000	309.500	165.000	0.000	0.013	1.319	0.107	0.153	0.971	0.458	Test IM2C	TL6002
120006.000	121505.000	1508.000	428.000	539.000	1.000	0.144	1.333	1.274	3.275	8.604	2.637	Test IM2C	TL5006
121539.000	121655.000	125.000	349.000	264.000	0.000	0.133	1.333	0.815	1.794	1.443	1.929	Test IM2C	TL5006
121689.000	121913.000	233.000	346.000	137.250	0.000	0.000	1.333	0.708	1.370	1.749	1.998	Test IM2C	TL5006
121955.000	122080.000	133.000	512.500	152.500	0.000	0.188	1.333	1.191	2.987	2.859	2.220	Test IM2C	TL5006
122113.000	122613.000	508.000	354.000	137.000	0.000	0.180	1.333	1.080	3.335	2.803	4.163	Test IM2C	TL5006
122646.000	122696.000	58.000	451.500	156.500	1.000	0.143	1.333	0.996	2.819	1.832	1.471	Test IM2C	TL5006
122938.000	123462.000	532.000	518.750	143.750	1.000	0.156	1.333	1.184	4.136	4.885	3.997	Test IM2C	TL5006
125910.000	126144.000	242.000	414.000	513.000	1.000	0.552	1.333	1.803	9.815	3.788	5.384	Test IM2C	TL5006
127159.000	127234.000	84.000	344.500	185.500	1.000	0.100	1.333	0.994	2.276	3.400	1.443	Test IM2C	TL5006
127251.000	127676.000	433.000	515.000	154.000	1.000	0.096	1.333	1.917	7.664	3.941	5.162	Test IM2C	TL5006
129200.000	129691.000	499.000	441.500	551.500	1.000	0.000	1.333	1.336	3.138	4.579	1.901	Test IM2C	TL5006
115858.000	116125.000	275.000	275.000	177.000	0.000	0.000	1.662	0.306	0.249	0.416	1.027	Test IM2C	TL2004
116150.000	117232.000	1090.000	327.000	136.000	0.000	0.000	1.662	0.251	0.501	1.221	1.610	Test IM2C	TL2004
117265.000	117482.000	225.000	550.000	130.000	0.000	0.000	1.662	0.262	0.171	1.360	0.389	Test IM2C	TL2004
117515.000	117757.000	250.000	318.500	127.000	0.000	0.000	1.662	0.397	0.301	2.137	0.555	Test IM2C	TL2004
117790.000	118215.000	433.000	338.000	133.000	0.000	0.000	1.662	0.189	0.066	0.555	0.416	Test IM2C	TL2004
118248.000	118490.000	250.000	565.000	136.000	1.000	0.100	1.662	0.307	0.205	1.846	0.416	Test IM2C	TL2004
118523.000	118798.000	283.000	363.500	136.000	0.000	0.000	1.662	0.217	0.091	1.485	0.222	Test IM2C	TL2004
118823.000	119397.000	583.000	329.000	136.000	0.000	0.029	1.662	0.100	0.099	0.638	0.500	Test IM2C	TL2004
119431.000	119839.000	416.000	521.000	107.750	0.000	0.040	1.662	0.155	0.133	1.055	0.486	Test IM2C	TL2004
119864.000	120663.000	807.000	546.500	141.000	0.000	0.000	1.662	0.129	0.251	1.707	0.569	Test IM2C	TL2004
120696.000	121229.000	542.000	343.000	134.500	0.000	0.000	1.662	0.085	0.044	0.513	0.361	Test IM2C	TL2004
121263.000	121454.000	200.000	598.250	101.750	0.000	0.000	1.662	0.278	0.250	1.901	0.347	Test IM2C	TL2004
121488.000	122154.000	674.000	324.500	139.000	0.000	0.000	1.662	0.173	0.172	1.846	0.347	Test IM2C	TL2004
123886.000	124086.000	208.000	458.000	475.500	1.000	0.000	1.662	0.120	0.045	0.375	0.222	Test IM2C	TL2004
124119.000	124694.000	583.000	297.500	476.500	0.000	0.043	1.662	0.387	0.740	1.346	2.373	Test IM2C	TL2004
70941.000	71149.000	217.000	391.000	207.500	0.000	0.000	1.442	0.087	0.036	0.180	0.555	Test IM2C	TL3034
71183.000	72307.000	1132.000	360.000	145.000	0.000	0.000	1.442	0.103	0.063	0.347	0.735	Test IM2C	TL3034
72340.000	72582.000	250.000	544.000	120.500	0.000	0.000	1.442	0.195	0.100	0.944	0.430	Test IM2C	TL3034
72615.000	72823.000	216.000	566.500	136.500	0.000	0.000	1.442	0.114	0.042	0.333	0.416	Test IM2C	TL3034
72856.000	73115.000	267.000	377.500	131.250	0.000	0.000	1.442	0.177	0.157	1.180	0.472	Test IM2C	TL3034
73148.000	74130.000	991.000	353.000	146.500	0.000	0.000	1.442	0.114	0.056	0.402	0.458	Test IM2C	TL3034
74164.000	74430.000	275.000	540.000	115.500	0.000	0.000	1.442	0.149	0.103	1.249	0.236	Test IM2C	TL3034
74464.000	75355.000	899.000	568.500	138.250	0.000	0.000	1.442	0.140	0.403	0.874	1.193	Test IM2C	TL3034
75396.000	75663.000	275.000	324.500	114.000	0.000	0.000	1.442	0.170	0.133	1.069	0.375	Test IM2C	TL3034
75696.000	76529.000	841.000	357.500	154.500	1.000	0.000	1.442	0.108	0.083	0.638	0.652	Test IM2C	TL3034
76795.000	76987.000	200.000	602.750	-33.250	1.000	0.000	1.442	0.233	0.262	0.513	1.235	Test IM2C	TL3034
77028.000	77253.000	233.000	921.000	-64.000	0.000	0.107	1.442	0.767	1.435	2.637	1.332	Test IM2C	TL3034
77295.000	78119.000	833.000	835.000	-42.500	1.000	0.020	1.442	0.203	0.250	0.860	0.791	Test IM2C	TL3034
78302.000	78635.000	342.000	522.000	447.250	1.000	0.073	1.442	0.502	1.047	1.735	2.082	Test IM2C	TL3034
78660.000	78910.000	259.000	553.500	453.500	0.000	0.000	1.442	0.251	0.184	0.777	0.611	Test IM2C	TL3034
78952.000	79210.000	266.000	253.000	446.750	0.000	0.000	1.442	0.352	0.430	1.263	1.485	Test IM2C	TL3034
79243.000	79527.000	292.000	300.500	446.000	0.000	0.000	1.442	0.369	0.536	1.013	1.554	Test IM2C	TL3034
79577.000	79801.000	233.000	474.500	71.000	0.000	0.000	1.442	0.232	0.150	0.430	0.749	Test IM2C	TL3034
79835.000	80409.000	582.000	342.250	110.000	0.000	0.000	1.442	0.232	0.482	0.847	1.443	Test IM2C	TL3034
80426.000	81742.000	1324.000	343.000	147.500	0.000	0.000	1.442	0.192	0.174	0.708	0.763	Test IM2C	TL3034
81775.000	82041.000	275.000	225.500	277.000	1.000	0.000	1.442	0.313	0.370	0.833	1.457	Test IM2C	TL3034
82091.000	82641.000	558.000	230.000	337.500	1.000	0.000	1.442	0.166	0.075	0.361	0.652	Test IM2C	TL3034
82683.000	83082.000	407.000	299.000	456.500	0.000	0.000	1.442	0.317	0.567	1.263	1.082	Test IM2C	TL3034
10020.000	10478.000	466.000	360.750	431.500	0.000	0.071	1.255	0.408	1.071	1.124	4.344	Test IM2C	TL6015
10511.000	10686.000	183.000	303.250	209.250	0.000	0.000	1.255	0.285	0.307	0.555	1.762	Test IM2C	TL6015
10728.000	15266.000	4546.000	338.000	178.500	0.000	0.000	1.255	0.149	0.419	1.402	1.221	Test IM2C	TL6015
15308.000	15532.000	233.000	562.500	146.500	0.000	0.000	1.255	0.193	0.247	0.805	0.833	Test IM2C	TL6015
15566.000	16049.000	491.000	532.000	158.000	0.000	0.000	1.255	0.279	0.345	1.304	0.805	Test IM2C	TL6015
16090.000	17273.000	1191.000	331.000	178.500	0.000	0.000	1.255	0.163	0.175	1.624	0.735	Test IM2C	TL6015
17306.000	17531.000	233.000	528.750	179.000	1.000	0.000	1.255	0.208	0.325	1.069	0.819	Test IM2C	TL6015
17772.000	17889.000	125.000	531.500	184.500	1.000	0.000	1.255	0.162	0.070	0.458	0.389	Test IM2C	TL6015
17922.000	18722.000	808.000	338.000	164.000	1.000	0.000	1.255	0.179	0.145	0.569	1.152	Test IM2C	TL6015
18996.000	19055.000	67.000	359.000	183.250	1.000	0.000	1.255	0.235	0.162	0.389	0.847	Test IM2C	TL6015
19088.000	21619.000	2540.000	330.500	180.000	0.000	0.013	1.255	0.160	0.221	0.805	1.193	Test IM2C	TL6015
104853.000	105061.000	216.000	396.000	308.000	0.000	0.000	1.491	0.321	0.349	0.860	0.944	Test IM2C	TL3035
105094.000	105294.000	209.000	280.000	328.500	0.000	0.000	1.491	0.339	0.291	0.527	1.124	Test IM2C	TL3035
105328.000	105502.000	183.000	376.500	129.500	0.000	0.000	1.491	0.311	0.611	1.513	1.388	Test IM2C	TL3035
105536.000	105810.000	283.000	344.250	172.250	0.000	0.000	1.491	0.249	0.199	0.722	0.555	Test IM2C	TL3035
105844.000	106144.000	308.000	276.500	225.500	0.000	0.000	1.491	0.276	0.338	0.985	0.833	Test IM2C	TL3035
106177.000	106427.000	258.000	344.500	155.500	0.000	0.000	1.491	0.224	0.315	0.791	0.833	Test IM2C	TL3035
106460.000	107218.000	766.000	199.000	352.500	0.000	0.000	1.491	0.405	1.849	2.165	3.747	Test IM2C	TL3035
107243.000	107818.000	583.000	302.250	480.000	0.000	0.000	1.491	0.510	0.975	1.291	2.401	Test IM2C	TL3035
107859.000	109216.000	1366.000	343.500	173.500	0.000	0.000	1.491	0.314	0.589	1.193	2.123	Test IM2C	TL3035
109250.000	109816.000	574.000	193.500	341.000	0.000	0.000	1.491	0.508	1.431	1.610	3.095	Test IM2C	TL3035
109849.000	110382.000	541.000	340.500	510.500	0.000	0.000	1.491	0.915	2.665	1.818	3.636	Test IM2C	TL3035
110416.000	110665.000	258.000	377.000	218.000	0.000	0.000	1.491	0.362	0.447	0.735	1.513	Test IM2C	TL3035
110699.000	111973.000	1282.000	334.000	174.000	0.000	0.000	1.491	0.279	0.627	1.193	2.082	Test IM2C	TL3035
112031.000	112064.000	42.000	969.000	408.000	1.000	0.000	1.491	2.883	3.802	9.561	3.969	Test IM2C	TL3035
157202.000	157585.000	392.000	424.500	306.500	0.000	0.000	1.572	0.083	0.022	0.250	0.278	Test IM2C	TL3036
157619.000	158210.000	599.000	321.750	448.000	0.000	0.000	1.572	0.185	0.144	0.680	1.513	Test IM2C	TL3036
158243.000	158585.000	350.000	342.000	200.500	0.000	0.000	1.572	0.240	0.316	0.486	2.082	Test IM2C	TL3036
158618.000	158834.000	225.000	365.500	163.500	1.000	0.000	1.572	0.127	0.071	0.402	0.458	Test IM2C	TL3036
159026.000	159584.000	566.000	335.500	139.000	1.000	0.074	1.572	0.183	0.128	0.985	1.971	Test IM2C	TL3036
159626.000	159809.000	191.000	227.000	446.000	1.000	0.087	1.572	0.124	0.129	0.597	0.680	Test IM2C	TL3036
159842.000	160192.000	358.000	294.500	470.000	0.000	0.000	1.572	0.152	0.121	0.749	0.597	Test IM2C	TL3036
160225.000	160550.000	333.000	466.000	514.500	0.000	0.000	1.572	0.186	0.098	1.138	0.389	Test IM2C	TL3036
160575.000	160800.000	233.000	355.000	776.500	0.000	0.000	1.572	6.196	10.468	2.512	12.031	Test IM2C	TL3036
160833.000	161150.000	325.000	374.500	764.500	0.000	0.000	1.572	0.133	0.091	0.763	0.638	Test IM2C	TL3036
166670.000	166904.000	242.000	308.000	329.000	1.000	0.276	1.572	0.383	0.471	1.499	1.735	Test IM2C	TL3036
166937.000	167220.000	291.000	521.500	631.500	1.000	0.057	1.572	0.150	0.166	0.444	1.180	Test IM2C	TL3036
167270.000	167703.000	441.000	398.500	759.500	0.000	0.000	1.572	0.279	0.365	1.291	1.124	Test IM2C	TL3036
167736.000	168086.000	358.000	339.500	336.500	0.000	0.070	1.572	0.138	0.542	1.193	3.955	Test IM2C	TL3036
168119.000	168436.000	325.000	323.000	113.000	1.000	0.051	1.572	0.625	1.418	3.442	2.082	Test IM2C	TL3036
168469.000	169077.000	616.000	-185.000	28.500	0.000	0.405	1.572	2.099	7.366	5.884	3.913	Test IM2C	TL3036
69613.000	69655.000	50.000	375.750	262.250	0.000	0.000	1.565	0.843	0.493	3.219	1.929	Test IM2C	TL3037
69671.000	69888.000	225.000	195.500	156.500	0.000	0.000	1.565	0.259	0.107	1.443	0.735	Test IM2C	TL3037
