FixStart	FixEnd	FixDur	XPos	YPos	FlankedByDataLoss	Fraction Interpolated	WeightCutoff	RMSxy	BCEA	FixRangeX	FixRangeY	Participant	Trial
15488.000	15879.000	400.000	158.000	-302.250	0.000	0.000	1.652	0.091	0.108	0.222	1.443	Test IM2C	TL5001
15913.000	16146.000	241.000	200.500	-249.500	0.000	0.000	1.652	0.065	0.036	0.305	0.264	Test IM2C	TL5001
16179.000	16412.000	241.000	217.000	-242.000	0.000	0.000	1.652	0.056	0.013	0.180	0.194	Test IM2C	TL5001
79477.000	79710.000	241.000	498.500	187.000	1.000	0.103	1.822	0.098	0.038	0.305	0.291	Test IM2C	TL5002
79743.000	79843.000	108.000	446.500	278.000	0.000	0.000	1.822	0.189	0.153	0.361	0.680	Test IM2C	TL5002
94756.000	94914.000	167.000	399.000	304.500	0.000	0.000	1.646	0.079	0.011	0.125	0.208	Test IM2C	TL5003
94948.000	95147.000	208.000	401.000	224.000	0.000	0.000	1.646	0.093	0.031	0.250	0.250	Test IM2C	TL5003
95181.000	96122.000	949.000	479.500	159.000	0.000	0.000	1.646	0.078	0.038	0.611	0.278	Test IM2C	TL5003
96147.000	96621.000	483.000	508.750	137.500	0.000	0.000	1.646	0.060	0.020	0.167	0.375	Test IM2C	TL5003
96655.000	97521.000	874.000	485.500	177.500	0.000	0.000	1.646	0.059	0.015	0.291	0.194	Test IM2C	TL5003
97546.000	97729.000	191.000	375.000	177.000	0.000	0.000	1.646	0.162	0.074	0.902	0.541	Test IM2C	TL5003
97762.000	98686.000	933.000	500.000	153.000	0.000	0.027	1.646	0.061	0.032	0.555	0.278	Test IM2C	TL5003
98720.000	99003.000	291.000	494.000	117.000	0.000	0.000	1.646	0.100	0.087	0.402	0.749	Test IM2C	TL5003
101867.000	102092.000	234.000	174.000	502.000	1.000	0.179	1.646	0.488	0.346	2.165	0.611	Test IM2C	TL5003
102126.000	102517.000	399.000	246.000	366.000	0.000	0.000	1.646	0.206	0.104	0.319	1.679	Test IM2C	TL5003
102534.000	102800.000	274.000	234.500	261.000	0.000	0.000	1.646	0.266	0.246	0.486	1.637	Test IM2C	TL5003
102833.000	103050.000	225.000	358.500	156.000	0.000	0.000	1.646	0.148	0.134	1.249	0.291	Test IM2C	TL5003
103083.000	103475.000	400.000	477.500	160.000	0.000	0.000	1.646	0.090	0.048	0.361	0.555	Test IM2C	TL5003
103508.000	103824.000	325.000	567.500	14.000	0.000	0.000	1.646	0.179	0.170	0.513	1.096	Test IM2C	TL5003
103858.000	104174.000	324.000	715.500	-7.000	0.000	0.077	1.646	0.444	0.512	0.749	1.138	Test IM2C	TL5003
104199.000	104474.000	283.000	762.000	-33.000	1.000	0.441	1.646	0.126	0.291	0.583	0.722	Test IM2C	TL5003
104607.000	104865.000	267.000	461.750	353.750	1.000	0.000	1.646	0.605	0.758	3.941	5.343	Test IM2C	TL5003
104899.000	105182.000	291.000	606.000	306.500	0.000	0.000	1.646	0.120	0.063	0.944	0.250	Test IM2C	TL5003
105207.000	105665.000	466.000	495.500	170.750	0.000	0.000	1.646	0.141	0.074	1.277	0.888	Test IM2C	TL5003
105698.000	105923.000	233.000	390.500	152.250	0.000	0.000	1.646	0.110	0.039	0.389	0.430	Test IM2C	TL5003
105956.000	106131.000	183.000	295.750	159.750	0.000	0.000	1.646	0.079	0.026	0.167	0.375	Test IM2C	TL5003
106164.000	106422.000	267.000	530.000	86.750	0.000	0.000	1.646	0.215	0.143	1.776	0.319	Test IM2C	TL5003
106456.000	106739.000	291.000	710.000	-23.500	0.000	0.000	1.646	0.210	0.137	1.776	0.305	Test IM2C	TL5003
106772.000	106822.000	58.000	770.000	-14.500	0.000	0.000	1.646	0.128	0.050	0.222	0.250	Test IM2C	TL5003
142004.000	142354.000	358.000	383.000	291.000	0.000	0.000	1.514	0.176	0.107	0.472	0.583	Test IM2C	TL5004
142387.000	142870.000	491.000	237.500	218.000	0.000	0.051	1.514	0.229	0.234	1.221	0.819	Test IM2C	TL5004
142903.000	143094.000	200.000	410.500	148.750	0.000	0.000	1.514	0.255	0.400	1.388	0.735	Test IM2C	TL5004
143128.000	144310.000	1191.000	500.000	168.000	0.000	0.000	1.514	0.147	0.395	1.291	0.735	Test IM2C	TL5004
144344.000	144852.000	516.000	254.250	468.500	0.000	0.000	1.514	0.301	0.310	1.596	2.540	Test IM2C	TL5004
144885.000	145326.000	450.000	509.750	470.750	0.000	0.000	1.514	0.270	0.158	1.069	0.638	Test IM2C	TL5004
145360.000	145560.000	208.000	246.500	446.500	0.000	0.000	1.514	0.258	0.256	1.138	0.583	Test IM2C	TL5004
145593.000	145868.000	283.000	219.000	344.750	0.000	0.000	1.514	0.375	0.302	0.347	2.623	Test IM2C	TL5004
145901.000	146617.000	724.000	185.750	281.000	0.000	0.034	1.514	0.217	0.430	1.138	0.999	Test IM2C	TL5004
146650.000	146842.000	200.000	411.500	177.250	0.000	0.000	1.514	0.299	0.243	1.526	0.930	Test IM2C	TL5004
146875.000	147150.000	283.000	471.750	178.250	0.000	0.000	1.514	0.132	0.056	0.291	0.611	Test IM2C	TL5004
147183.000	148083.000	908.000	498.500	170.500	0.000	0.000	1.514	0.150	0.150	0.555	0.791	Test IM2C	TL5004
148116.000	148749.000	641.000	280.000	147.000	0.000	0.000	1.514	0.155	0.118	0.999	0.666	Test IM2C	TL5004
148782.000	149781.000	1008.000	487.500	174.000	0.000	0.000	1.514	0.151	0.164	0.819	1.138	Test IM2C	TL5004
149815.000	150281.000	474.000	220.500	439.000	0.000	0.000	1.514	0.399	0.703	2.068	1.693	Test IM2C	TL5004
150315.000	150914.000	607.000	192.000	260.500	1.000	0.041	1.514	0.188	0.150	0.638	0.819	Test IM2C	TL5004
150956.000	151022.000	75.000	784.000	605.000	1.000	0.000	1.514	1.782	18.416	9.478	7.841	Test IM2C	TL5004
89721.000	89771.000	59.000	383.000	288.500	0.000	0.000	1.320	0.140	0.039	0.139	0.347	Test IM2C	TL5005
89796.000	90221.000	433.000	346.500	399.500	0.000	0.000	1.320	0.392	0.414	1.124	1.415	Test IM2C	TL5005
90263.000	90604.000	349.000	542.000	148.750	0.000	0.000	1.320	0.230	0.136	0.735	1.887	Test IM2C	TL5005
90638.000	91995.000	1365.000	527.500	141.500	1.000	0.000	1.320	0.102	0.091	0.611	1.082	Test IM2C	TL5005
100497.000	100772.000	283.000	513.750	145.250	1.000	0.059	1.320	0.161	0.095	0.375	0.555	Test IM2C	TL5005
100805.000	101021.000	224.000	524.000	115.500	1.000	0.000	1.320	0.315	0.127	0.430	0.722	Test IM2C	TL5005
101138.000	101529.000	399.000	521.000	131.000	1.000	0.000	1.320	0.271	0.394	0.777	1.457	Test IM2C	TL5005
48045.000	48461.000	424.000	11.000	44.500	0.000	0.000	1.579	0.752	4.380	11.657	7.105	Test IM2C	TL4001
48494.000	48861.000	375.000	355.500	168.000	0.000	0.000	1.579	0.151	0.115	1.346	0.624	Test IM2C	TL4001
48894.000	49444.000	558.000	503.000	140.000	0.000	0.000	1.579	0.087	0.037	0.458	0.333	Test IM2C	TL4001
49477.000	49860.000	391.000	477.000	160.500	0.000	0.000	1.579	0.074	0.015	0.236	0.208	Test IM2C	TL4001
49893.000	50476.000	592.000	532.500	469.500	0.000	0.338	1.579	0.902	0.718	2.970	2.498	Test IM2C	TL4001
50501.000	50710.000	217.000	396.000	464.000	1.000	0.115	1.579	0.448	0.457	1.221	0.833	Test IM2C	TL4001
50743.000	51193.000	458.000	193.500	243.000	0.000	0.000	1.579	0.159	0.106	1.013	1.415	Test IM2C	TL4001
51217.000	51650.000	442.000	233.000	282.500	0.000	0.000	1.579	0.181	0.100	0.722	0.583	Test IM2C	TL4001
51684.000	51925.000	250.000	589.500	363.250	0.000	0.000	1.579	0.299	0.311	2.220	0.527	Test IM2C	TL4001
51959.000	52233.000	283.000	646.750	270.250	0.000	0.000	1.579	0.096	0.028	0.194	0.333	Test IM2C	TL4001
52267.000	52566.000	308.000	446.500	97.500	1.000	0.000	1.579	0.148	0.064	0.860	0.833	Test IM2C	TL4001
54382.000	54923.000	549.000	448.500	299.000	0.000	0.045	1.579	0.215	0.144	1.318	0.708	Test IM2C	TL4001
54948.000	55481.000	541.000	326.500	121.500	0.000	0.000	1.579	0.118	0.092	0.486	1.180	Test IM2C	TL4001
55514.000	56289.000	783.000	490.500	138.500	0.000	0.000	1.579	0.096	0.044	0.638	0.278	Test IM2C	TL4001
56313.000	56572.000	267.000	377.000	264.750	0.000	0.000	1.579	0.210	0.148	0.472	1.166	Test IM2C	TL4001
56605.000	57013.000	416.000	254.500	478.500	1.000	0.060	1.579	0.339	0.195	0.888	0.930	Test IM2C	TL4001
57046.000	57388.000	350.000	493.000	451.000	0.000	0.167	1.579	0.214	0.226	0.819	0.666	Test IM2C	TL4001
57421.000	57704.000	291.000	597.500	249.000	0.000	0.000	1.579	0.158	0.094	0.444	1.457	Test IM2C	TL4001
57738.000	57996.000	266.000	465.250	92.250	0.000	0.000	1.579	0.124	0.079	0.486	0.735	Test IM2C	TL4001
58029.000	58329.000	308.000	813.000	-58.000	0.000	0.000	1.579	0.253	0.243	1.749	1.485	Test IM2C	TL4001
58362.000	58587.000	233.000	884.000	-10.500	0.000	0.000	1.579	0.132	0.026	0.555	0.194	Test IM2C	TL4001
58620.000	59103.000	491.000	816.000	27.500	0.000	0.000	1.579	0.088	0.029	0.486	0.264	Test IM2C	TL4001
59137.000	59611.000	483.000	810.500	142.500	0.000	0.000	1.579	0.078	0.038	0.319	0.555	Test IM2C	TL4001
59644.000	60111.000	476.000	834.500	227.500	0.000	0.000	1.579	0.110	0.036	0.278	0.500	Test IM2C	TL4001
4473.000	4673.000	208.000	192.500	104.500	0.000	0.000	1.592	0.336	0.475	1.721	1.624	Test IM2C	TL4002
4706.000	5056.000	358.000	287.000	154.000	0.000	0.000	1.592	0.140	0.098	0.569	0.500	Test IM2C	TL4002
5089.000	5364.000	283.000	536.000	189.500	0.000	0.000	1.592	0.261	0.281	1.665	0.791	Test IM2C	TL4002
5397.000	5697.000	308.000	499.000	177.000	0.000	0.000	1.592	0.163	0.074	0.347	0.666	Test IM2C	TL4002
5730.000	6330.000	608.000	299.500	127.000	0.000	0.000	1.592	0.212	0.148	1.846	0.583	Test IM2C	TL4002
6363.000	6621.000	267.000	504.250	188.250	0.000	0.000	1.592	0.264	0.458	1.582	1.082	Test IM2C	TL4002
6655.000	7013.000	366.000	586.500	302.500	0.000	0.000	1.592	0.142	0.082	0.444	0.666	Test IM2C	TL4002
7046.000	7479.000	441.000	450.500	496.500	0.000	0.000	1.592	0.257	0.173	1.374	1.665	Test IM2C	TL4002
7512.000	7829.000	325.000	291.000	430.000	0.000	0.000	1.592	0.212	0.261	1.346	0.735	Test IM2C	TL4002
7862.000	8078.000	225.000	247.500	234.000	0.000	0.000	1.592	0.230	0.244	0.569	1.415	Test IM2C	TL4002
8112.000	8328.000	225.000	337.000	116.500	0.000	0.000	1.592	0.143	0.092	0.624	0.389	Test IM2C	TL4002
8362.000	8620.000	266.000	471.500	138.750	0.000	0.000	1.592	0.150	0.074	0.583	0.389	Test IM2C	TL4002
8653.000	8911.000	267.000	512.250	167.000	0.000	0.000	1.592	0.165	0.080	0.375	0.444	Test IM2C	TL4002
8945.000	9269.000	333.000	607.500	352.500	0.000	0.000	1.592	0.205	0.165	0.402	1.513	Test IM2C	TL4002
9302.000	10694.000	1400.000	494.500	484.500	0.000	0.000	1.592	0.145	0.234	1.402	0.666	Test IM2C	TL4002
10727.000	11127.000	408.000	583.500	271.500	0.000	0.000	1.592	0.206	0.116	0.666	1.263	Test IM2C	TL4002
11160.000	11718.000	566.000	473.000	154.250	0.000	0.059	1.592	0.141	0.208	1.138	0.458	Test IM2C	TL4002
11751.000	12042.000	300.000	315.500	112.500	0.000	0.000	1.592	0.449	0.844	2.692	3.428	Test IM2C	TL4002
12076.000	12809.000	741.000	519.500	490.500	1.000	0.000	1.592	0.168	0.102	0.694	0.666	Test IM2C	TL4002
12842.000	13133.000	300.000	346.000	800.500	0.000	0.056	1.592	0.573	1.008	0.999	3.039	Test IM2C	TL4002
13158.000	13483.000	333.000	325.750	733.000	0.000	0.000	1.592	0.210	0.177	0.569	1.055	Test IM2C	TL4002
13516.000	13958.000	450.000	276.750	394.750	0.000	0.000	1.592	0.332	0.530	1.901	2.165	Test IM2C	TL4002
13983.000	14674.000	699.000	484.000	469.250	0.000	0.000	1.592	0.159	0.386	1.221	0.902	Test IM2C	TL4002
14699.000	14949.000	258.000	612.000	296.000	0.000	0.000	1.592	0.271	0.165	1.124	1.388	Test IM2C	TL4002
14974.000	15415.000	449.000	506.250	173.000	0.000	0.074	1.592	0.198	0.245	1.568	0.902	Test IM2C	TL4002
15448.000	16014.000	575.000	335.000	122.500	0.000	0.000	1.592	0.179	0.132	1.513	0.611	Test IM2C	TL4002
16048.000	16373.000	333.000	507.250	165.000	1.000	0.050	1.592	0.180	0.130	0.874	0.583	Test IM2C	TL4002
16431.000	16497.000	74.000	663.000	389.000	0.000	0.000	1.592	0.489	0.673	0.708	1.749	Test IM2C	TL4002
72267.000	72658.000	400.000	417.000	316.000	0.000	0.000	1.509	0.146	0.063	0.222	0.874	Test IM2C	TL6001
72700.000	72917.000	225.000	404.500	185.000	0.000	0.000	1.509	0.184	0.070	0.333	0.971	Test IM2C	TL6001
72958.000	73200.000	250.000	300.000	122.750	0.000	0.000	1.509	0.137	0.087	0.264	0.985	Test IM2C	TL6001
73233.000	73766.000	541.000	488.500	161.500	0.000	0.000	1.509	0.174	0.338	1.846	0.763	Test IM2C	TL6001
73799.000	74007.000	217.000	603.500	86.000	0.000	0.000	1.509	0.230	0.193	1.152	0.860	Test IM2C	TL6001
74041.000	74832.000	799.000	508.750	145.500	0.000	0.000	1.509	0.097	0.166	0.888	0.847	Test IM2C	TL6001
74874.000	75190.000	324.000	249.000	315.500	0.000	0.000	1.509	0.192	0.174	1.124	1.138	Test IM2C	TL6001
75223.000	75731.000	516.000	271.000	454.500	0.000	0.048	1.509	0.132	0.065	0.430	0.624	Test IM2C	TL6001
75781.000	76073.000	300.000	469.750	453.000	1.000	0.000	1.509	0.154	0.087	0.416	0.666	Test IM2C	TL6001
76106.000	76780.000	683.000	508.500	475.000	0.000	0.000	1.509	0.165	0.096	0.430	1.235	Test IM2C	TL6001
76805.000	77330.000	533.000	451.500	479.000	0.000	0.047	1.509	2.067	4.996	3.400	11.893	Test IM2C	TL6001
77380.000	77805.000	433.000	430.500	316.500	1.000	0.000	1.509	0.182	0.108	0.694	1.610	Test IM2C	TL6001
77838.000	78113.000	283.000	366.000	113.500	0.000	0.000	1.509	0.338	0.156	0.319	2.345	Test IM2C	TL6001
78146.000	78987.000	849.000	486.250	128.000	0.000	0.000	1.509	0.098	0.173	0.735	1.207	Test IM2C	TL6001
79004.000	79345.000	350.000	487.000	158.250	0.000	0.000	1.509	0.217	0.119	0.791	1.207	Test IM2C	TL6001
79378.000	79895.000	525.000	268.000	540.000	1.000	0.000	1.509	0.303	0.694	1.346	4.288	Test IM2C	TL6001
79945.000	80669.000	733.000	377.000	722.500	0.000	0.000	1.509	0.133	0.168	0.416	1.110	Test IM2C	TL6001
80703.000	81152.000	457.000	329.000	415.500	0.000	0.000	1.509	0.268	0.197	0.555	3.275	Test IM2C	TL6001
81194.000	81927.000	741.000	245.500	240.500	0.000	0.000	1.509	0.144	0.118	0.777	1.596	Test IM2C	TL6001
81960.000	82501.000	550.000	506.500	153.750	0.000	0.000	1.509	0.155	0.302	1.485	1.013	Test IM2C	TL6001
101426.000	101800.000	383.000	147.500	425.000	1.000	0.283	1.533	0.747	1.294	5.717	1.943	Test IM2C	TL6002
101834.000	102067.000	241.000	274.500	401.000	0.000	0.069	1.533	0.174	0.092	0.597	0.486	Test IM2C	TL6002
102100.000	102508.000	416.000	237.500	269.000	0.000	0.000	1.533	0.182	0.093	0.527	0.958	Test IM2C	TL6002
102541.000	102941.000	408.000	339.500	91.000	1.000	0.000	1.533	0.206	0.140	0.819	1.069	Test IM2C	TL6002
102991.000	103366.000	383.000	518.000	133.000	0.000	0.000	1.533	0.128	0.097	0.944	0.458	Test IM2C	TL6002
103940.000	104690.000	758.000	783.000	-35.500	1.000	0.044	1.533	0.155	0.158	0.735	0.652	Test IM2C	TL6002
104723.000	104756.000	41.000	483.750	138.750	1.000	0.200	1.533	0.724	2.430	1.887	1.749	Test IM2C	TL6002
104914.000	105764.000	858.000	478.500	144.500	1.000	0.029	1.533	0.164	0.071	0.430	0.555	Test IM2C	TL6002
176373.000	176798.000	433.000	296.500	213.000	1.000	0.019	1.477	0.324	0.678	1.055	4.177	Test IM2C	TL5006
176831.000	178022.000	1199.000	481.250	174.500	0.000	0.000	1.477	0.198	0.264	1.610	1.180	Test IM2C	TL5006
178055.000	178330.000	283.000	360.000	130.750	0.000	0.000	1.477	0.313	0.600	1.235	1.207	Test IM2C	TL5006
178355.000	178588.000	241.000	316.000	115.500	0.000	0.000	1.477	0.285	0.218	0.444	0.874	Test IM2C	TL5006
178621.000	178880.000	267.000	505.500	109.500	0.000	0.000	1.477	0.242	0.326	1.249	0.763	Test IM2C	TL5006
178896.000	179371.000	483.000	488.250	139.750	0.000	0.000	1.477	0.244	0.233	0.611	1.055	Test IM2C	TL5006
52613.000	52671.000	66.000	392.250	327.750	0.000	0.000	1.543	0.184	0.088	0.319	0.347	Test IM2C	TL2004
52696.000	52921.000	233.000	345.000	300.000	0.000	0.000	1.543	0.165	0.090	0.555	0.416	Test IM2C	TL2004
52954.000	53362.000	416.000	200.500	277.750	0.000	0.000	1.543	0.248	0.216	1.069	1.124	Test IM2C	TL2004
53395.000	53687.000	300.000	323.250	489.750	0.000	0.000	1.543	0.318	0.323	1.193	1.332	Test IM2C	TL2004
53720.000	54320.000	608.000	505.500	473.000	0.000	0.000	1.543	0.167	0.194	1.221	0.458	Test IM2C	TL2004
54353.000	54520.000	175.000	537.000	233.000	0.000	0.000	1.543	0.289	0.339	0.638	2.206	Test IM2C	TL2004
54553.000	55719.000	1174.000	495.000	133.500	0.000	0.000	1.543	0.147	0.202	0.638	1.485	Test IM2C	TL2004
55752.000	56127.000	383.000	308.250	122.250	0.000	0.000	1.543	0.199	0.197	1.318	0.569	Test IM2C	TL2004
56160.000	56560.000	408.000	526.500	128.000	0.000	0.000	1.543	0.197	0.165	1.332	0.541	Test IM2C	TL2004
57401.000	58017.000	624.000	455.500	386.750	1.000	0.013	1.543	0.870	3.052	3.442	3.247	Test IM2C	TL2004
60090.000	60290.000	209.000	494.500	420.500	1.000	0.160	1.543	0.509	0.416	0.722	1.860	Test IM2C	TL2004
60315.000	60998.000	692.000	494.500	497.500	0.000	0.000	1.543	0.188	0.158	0.583	0.958	Test IM2C	TL2004
61032.000	61423.000	399.000	583.250	304.500	0.000	0.000	1.543	0.232	0.328	1.651	1.277	Test IM2C	TL2004
61456.000	62281.000	833.000	503.500	120.000	0.000	0.000	1.543	0.168	0.141	0.916	1.096	Test IM2C	TL2004
62314.000	62605.000	300.000	312.500	91.000	0.000	0.000	1.543	0.232	0.212	1.277	0.708	Test IM2C	TL2004
62639.000	63705.000	1074.000	501.500	115.000	0.000	0.000	1.543	0.247	0.676	2.859	3.955	Test IM2C	TL2004
63738.000	63980.000	250.000	165.750	513.500	0.000	0.000	1.543	0.422	0.539	2.623	3.261	Test IM2C	TL2004
64013.000	64221.000	216.000	312.750	456.750	0.000	0.154	1.543	0.227	0.251	0.763	0.805	Test IM2C	TL2004
64246.000	64429.000	191.000	279.000	461.000	1.000	0.000	1.543	0.393	0.607	1.055	1.346	Test IM2C	TL2004
64462.000	64679.000	225.000	256.500	181.500	0.000	0.000	1.543	0.381	0.285	0.347	3.206	Test IM2C	TL2004
101844.000	102043.000	208.000	374.000	202.500	0.000	0.000	1.428	0.292	0.193	0.444	0.874	Test IM2C	TL3034
102077.000	102335.000	266.000	355.250	125.500	0.000	0.000	1.428	0.209	0.113	0.402	0.735	Test IM2C	TL3034
102376.000	104209.000	1841.000	498.000	131.000	0.000	0.000	1.428	0.177	0.273	0.916	1.402	Test IM2C	TL3034
104242.000	104891.000	658.000	350.000	120.500	0.000	0.000	1.428	0.166	0.308	1.221	0.860	Test IM2C	TL3034
104925.000	105283.000	366.000	508.000	112.000	0.000	0.000	1.428	0.163	0.122	1.124	0.430	Test IM2C	TL3034
105316.000	105907.000	600.000	490.500	127.250	0.000	0.000	1.428	0.175	0.103	0.500	0.597	Test IM2C	TL3034
105957.000	106182.000	233.000	188.000	409.500	0.000	0.036	1.428	0.593	1.596	1.055	3.580	Test IM2C	TL3034
106215.000	106673.000	467.000	249.750	477.500	0.000	0.000	1.428	0.403	0.553	0.888	2.068	Test IM2C	TL3034
106715.000	106932.000	225.000	535.000	725.000	0.000	0.000	1.428	0.272	0.215	1.082	0.472	Test IM2C	TL3034
106965.000	108114.000	1157.000	436.000	762.500	0.000	0.000	1.428	0.313	0.267	1.332	1.304	Test IM2C	TL3034
108156.000	108389.000	241.000	341.000	381.000	0.000	0.000	1.428	0.414	0.657	1.124	3.275	Test IM2C	TL3034
108422.000	109163.000	750.000	255.000	428.250	0.000	0.000	1.428	0.273	0.285	0.819	1.332	Test IM2C	TL3034
109205.000	109796.000	600.000	-106.250	514.250	0.000	0.000	1.428	0.324	0.310	1.596	0.624	Test IM2C	TL3034
109838.000	110113.000	283.000	-246.250	522.750	0.000	0.000	1.428	0.372	0.266	1.429	0.527	Test IM2C	TL3034
110154.000	110429.000	283.000	-229.250	358.500	0.000	0.000	1.428	0.285	0.220	0.541	1.277	Test IM2C	TL3034
110471.000	110879.000	416.000	-479.000	379.500	0.000	0.000	1.428	0.850	1.459	4.344	1.388	Test IM2C	TL3034
111178.000	111328.000	159.000	716.500	60.500	1.000	0.000	1.428	0.245	0.252	0.680	0.666	Test IM2C	TL3034
111362.000	112078.000	724.000	815.500	-23.500	0.000	0.000	1.428	0.355	0.448	0.888	1.415	Test IM2C	TL3034
112111.000	112586.000	483.000	487.750	263.500	0.000	0.000	1.428	0.283	0.551	1.873	1.873	Test IM2C	TL3034
112619.000	113427.000	816.000	503.000	108.000	0.000	0.000	1.428	0.203	0.198	0.611	1.637	Test IM2C	TL3034
113452.000	113902.000	459.000	477.500	125.000	0.000	0.000	1.428	0.151	0.094	0.944	0.347	Test IM2C	TL3034
78152.000	78543.000	400.000	378.750	334.000	0.000	0.000	1.270	0.139	0.068	0.513	0.416	Test IM2C	TL6015
78577.000	78810.000	241.000	497.500	199.000	0.000	0.000	1.270	0.242	0.262	0.971	1.443	Test IM2C	TL6015
78843.000	79834.000	999.000	490.500	169.000	0.000	0.000	1.270	0.160	0.104	0.472	0.791	Test IM2C	TL6015
79892.000	80534.000	650.000	606.500	314.000	0.000	0.000	1.270	0.144	0.100	0.708	0.833	Test IM2C	TL6015
80567.000	80742.000	183.000	503.500	215.250	0.000	0.000	1.270	0.201	0.453	0.694	1.166	Test IM2C	TL6015
80767.000	82266.000	1507.000	496.500	159.500	0.000	0.000	1.270	0.177	0.162	0.666	0.902	Test IM2C	TL6015
82307.000	82466.000	167.000	601.000	-101.250	0.000	0.000	1.270	0.390	0.257	0.541	1.402	Test IM2C	TL6015
82899.000	83074.000	183.000	545.000	138.000	1.000	0.045	1.270	0.257	0.207	0.888	0.472	Test IM2C	TL6015
85080.000	85180.000	109.000	234.500	370.000	1.000	0.077	1.270	0.419	0.364	0.666	0.888	Test IM2C	TL6015
85214.000	85580.000	374.000	328.000	200.000	0.000	0.000	1.270	0.406	0.274	0.888	0.944	Test IM2C	TL6015
85613.000	90227.000	4622.000	350.000	207.000	0.000	0.002	1.270	0.405	0.776	1.915	2.220	Test IM2C	TL6015
158331.000	158673.000	350.000	421.750	289.250	0.000	0.000	1.505	0.543	0.708	1.207	1.596	Test IM2C	TL3035
158698.000	158981.000	291.000	389.500	169.500	0.000	0.000	1.505	0.349	0.373	0.944	0.944	Test IM2C	TL3035
159006.000	159897.000	899.000	521.000	164.500	0.000	0.009	1.505	0.420	0.526	1.318	1.624	Test IM2C	TL3035
166165.000	166357.000	200.000	360.000	742.500	1.000	0.292	1.505	3.587	7.230	8.743	2.220	Test IM2C	TL3035
168456.000	168714.000	267.000	526.500	164.500	1.000	0.094	1.505	0.324	0.340	0.860	1.055	Test IM2C	TL3035
168773.000	168823.000	58.000	1404.000	49.000	1.000	0.000	1.505	3.570	27.592	19.830	4.080	Test IM2C	TL3035
93691.000	93724.000	42.000	376.000	304.000	0.000	0.000	1.634	0.566	0.343	1.013	0.944	Test IM2C	TL3036
93741.000	94066.000	333.000	252.000	194.750	0.000	0.000	1.634	0.209	0.189	1.096	0.833	Test IM2C	TL3036
94099.000	94224.000	133.000	495.750	129.000	1.000	0.000	1.634	0.425	0.498	2.123	0.763	Test IM2C	TL3036
94674.000	95398.000	733.000	514.750	123.750	1.000	0.068	1.634	0.159	0.161	0.583	1.027	Test IM2C	TL3036
95432.000	95698.000	274.000	381.750	159.250	1.000	0.515	1.634	0.247	0.151	0.541	0.666	Test IM2C	TL3036
95965.000	96431.000	474.000	241.000	445.500	0.000	0.018	1.634	0.232	0.184	0.888	0.888	Test IM2C	TL3036
