FixStart	FixEnd	FixDur	XPos	YPos	FlankedByDataLoss	Fraction Interpolated	WeightCutoff	RMSxy	BCEA	FixRangeX	FixRangeY	Participant	Trial
139132.000	139499.000	375.000	550.500	321.000	0.000	0.000	1.437	0.204	0.100	0.611	0.555	Test IM2C	TL6015
139532.000	139748.000	224.000	494.000	204.500	0.000	0.000	1.437	0.262	0.303	0.694	1.388	Test IM2C	TL6015
139782.000	140439.000	666.000	577.500	353.000	0.000	0.013	1.437	0.226	0.591	1.471	1.374	Test IM2C	TL6015
122823.000	122898.000	83.000	427.500	688.250	0.000	0.000	1.376	0.348	0.233	0.486	0.805	Test IM2C	TL3035
122948.000	123248.000	308.000	406.500	241.500	0.000	0.000	1.376	0.302	0.215	0.624	1.152	Test IM2C	TL3035
123289.000	124539.000	1258.000	608.500	328.500	0.000	0.000	1.376	0.309	0.661	1.346	1.721	Test IM2C	TL3035
124572.000	124988.000	424.000	452.500	155.000	0.000	0.000	1.376	0.216	0.366	0.958	1.388	Test IM2C	TL3035
125021.000	125721.000	708.000	493.500	192.500	0.000	0.000	1.376	0.262	0.615	1.429	1.443	Test IM2C	TL3035
125754.000	126854.000	1108.000	603.500	339.500	0.000	0.000	1.376	0.286	0.561	1.291	1.429	Test IM2C	TL3035
126887.000	127128.000	250.000	469.500	160.000	0.000	0.000	1.376	0.370	0.655	1.596	1.693	Test IM2C	TL3035
127162.000	128061.000	908.000	502.000	184.500	0.000	0.000	1.376	0.274	0.746	1.318	1.873	Test IM2C	TL3035
128094.000	128361.000	275.000	569.500	352.500	0.000	0.000	1.376	0.352	0.369	0.874	1.346	Test IM2C	TL3035
128377.000	129393.000	1025.000	607.000	341.500	0.000	0.000	1.376	0.329	0.409	1.069	1.471	Test IM2C	TL3035
133957.000	134140.000	192.000	196.000	521.000	1.000	0.286	1.376	1.999	25.053	5.357	5.606	Test IM2C	TL3035
134165.000	134465.000	308.000	384.500	240.500	1.000	0.000	1.376	0.484	1.056	2.068	2.762	Test IM2C	TL3035
134498.000	134840.000	350.000	603.000	329.500	0.000	0.024	1.376	0.383	0.774	2.040	1.776	Test IM2C	TL3035
125551.000	125868.000	325.000	362.000	328.000	0.000	0.000	1.663	0.400	0.279	1.069	1.041	Test IM2C	TL3036
125902.000	126576.000	683.000	308.500	447.000	0.000	0.000	1.663	0.369	0.232	1.526	0.916	Test IM2C	TL3036
126609.000	126842.000	242.000	535.000	291.000	0.000	0.000	1.663	0.446	0.267	1.277	0.999	Test IM2C	TL3036
126868.000	127217.000	357.000	598.000	295.000	0.000	0.000	1.663	0.549	0.325	1.249	0.860	Test IM2C	TL3036
127250.000	127341.000	100.000	494.000	86.000	0.000	0.000	1.663	0.851	1.472	1.277	2.276	Test IM2C	TL3036
127358.000	127541.000	192.000	479.000	124.000	0.000	0.000	1.663	0.233	0.088	0.416	0.416	Test IM2C	TL3036
127574.000	127916.000	350.000	604.000	360.000	0.000	0.000	1.663	0.565	0.427	1.360	1.027	Test IM2C	TL3036
127950.000	128191.000	249.000	475.500	185.500	0.000	0.000	1.663	0.436	0.409	1.055	0.971	Test IM2C	TL3036
128224.000	128973.000	758.000	603.000	337.000	0.000	0.000	1.663	0.558	0.442	1.332	1.193	Test IM2C	TL3036
128990.000	129082.000	100.000	530.000	332.000	1.000	0.583	1.663	0.740	2.141	0.611	3.525	Test IM2C	TL3036
129107.000	129232.000	133.000	529.000	341.000	1.000	0.000	1.663	0.478	0.404	0.777	1.027	Test IM2C	TL3036
129265.000	129798.000	541.000	452.000	467.000	0.000	0.000	1.663	0.276	0.136	0.749	0.527	Test IM2C	TL3036
129832.000	130106.000	283.000	557.000	295.000	0.000	0.000	1.663	0.520	0.354	1.277	1.665	Test IM2C	TL3036
130139.000	130348.000	217.000	599.000	316.000	0.000	0.000	1.663	0.539	0.212	0.833	0.472	Test IM2C	TL3036
131280.000	131430.000	158.000	586.000	224.000	1.000	0.000	1.663	1.177	1.589	4.704	0.888	Test IM2C	TL3036
131463.000	131680.000	225.000	602.000	282.000	1.000	0.000	1.663	0.480	0.227	0.833	0.527	Test IM2C	TL3036
134161.000	134278.000	125.000	-55.000	528.000	1.000	0.000	1.663	0.625	0.473	1.749	0.638	Test IM2C	TL3036
134303.000	134478.000	183.000	-81.000	616.500	0.000	0.000	1.663	0.331	0.272	1.027	0.500	Test IM2C	TL3036
134511.000	135110.000	608.000	-115.000	692.000	1.000	0.000	1.663	0.478	0.678	1.776	1.582	Test IM2C	TL3036
135277.000	135460.000	192.000	287.000	581.000	1.000	0.000	1.663	0.343	0.415	0.805	1.249	Test IM2C	TL3036
135485.000	135685.000	208.000	303.000	526.000	0.000	0.000	1.663	0.404	0.292	1.277	0.860	Test IM2C	TL3036
135718.000	135952.000	242.000	564.000	365.000	0.000	0.000	1.663	0.313	0.169	1.138	0.611	Test IM2C	TL3036
135985.000	136235.000	258.000	472.000	408.000	0.000	0.000	1.663	0.269	0.131	0.666	0.500	Test IM2C	TL3036
136268.000	137167.000	908.000	617.000	283.000	0.000	0.000	1.663	0.463	0.513	1.665	0.749	Test IM2C	TL3036
116627.000	116669.000	50.000	398.000	302.500	0.000	0.000	1.655	0.600	0.440	1.624	1.415	Test IM2C	TL3037
116685.000	116902.000	225.000	256.000	189.500	0.000	0.000	1.655	0.188	0.122	1.235	0.971	Test IM2C	TL3037
116935.000	117135.000	208.000	304.000	160.500	0.000	0.000	1.655	0.122	0.054	0.805	0.264	Test IM2C	TL3037
117168.000	117385.000	225.000	535.500	277.500	0.000	0.000	1.655	0.239	0.185	1.138	1.346	Test IM2C	TL3037
117418.000	118142.000	733.000	586.500	319.500	0.000	0.000	1.655	0.106	0.082	0.958	0.569	Test IM2C	TL3037
118176.000	118451.000	283.000	372.000	169.500	0.000	0.176	1.655	0.408	1.912	2.498	1.790	Test IM2C	TL3037
118476.000	119017.000	549.000	303.500	129.750	0.000	0.000	1.655	0.120	0.061	0.749	0.458	Test IM2C	TL3037
119050.000	119267.000	225.000	211.000	266.500	0.000	0.000	1.655	0.115	0.041	0.291	0.597	Test IM2C	TL3037
119300.000	119741.000	450.000	190.000	296.000	0.000	0.000	1.655	0.064	0.031	0.347	0.264	Test IM2C	TL3037
119775.000	119983.000	216.000	210.000	244.000	0.000	0.192	1.655	0.099	0.037	0.194	0.430	Test IM2C	TL3037
120016.000	120224.000	217.000	308.250	150.000	0.000	0.000	1.655	0.127	0.075	0.722	0.444	Test IM2C	TL3037
120258.000	120791.000	541.000	300.500	88.500	0.000	0.000	1.655	0.086	0.135	0.652	0.652	Test IM2C	TL3037
120824.000	121165.000	350.000	516.500	146.500	0.000	0.000	1.655	0.178	0.078	1.637	0.527	Test IM2C	TL3037
121199.000	121598.000	408.000	519.000	99.000	0.000	0.000	1.655	0.101	0.042	0.291	0.583	Test IM2C	TL3037
121632.000	121915.000	291.000	580.000	299.500	0.000	0.000	1.655	0.069	0.029	0.250	0.347	Test IM2C	TL3037
121940.000	122265.000	333.000	590.000	344.500	0.000	0.000	1.655	0.074	0.025	0.236	0.305	Test IM2C	TL3037
122298.000	122947.000	658.000	586.500	323.000	0.000	0.000	1.655	0.067	0.043	0.305	0.361	Test IM2C	TL3037
122981.000	123330.000	358.000	490.000	450.000	0.000	0.000	1.655	0.165	0.118	0.722	1.471	Test IM2C	TL3037
123364.000	124355.000	999.000	585.500	320.250	0.000	0.000	1.655	0.109	0.289	1.388	0.971	Test IM2C	TL3037
124388.000	124638.000	258.000	339.500	215.500	0.000	0.000	1.655	0.329	0.634	2.706	0.985	Test IM2C	TL3037
124663.000	124871.000	216.000	274.250	207.750	0.000	0.000	1.655	0.157	0.097	0.597	0.541	Test IM2C	TL3037
124896.000	125404.000	516.000	206.500	298.500	1.000	0.000	1.655	0.108	0.057	0.597	1.332	Test IM2C	TL3037
126212.000	126811.000	608.000	355.000	166.000	1.000	0.000	1.655	0.058	0.063	0.416	0.500	Test IM2C	TL3037
126845.000	127069.000	233.000	554.250	298.750	0.000	0.000	1.655	0.322	0.452	1.707	1.457	Test IM2C	TL3037
127095.000	127736.000	649.000	583.750	347.000	1.000	0.000	1.655	0.211	0.233	0.805	1.554	Test IM2C	TL3037
128145.000	128278.000	141.000	588.000	343.000	1.000	0.000	1.655	0.206	0.070	0.874	0.333	Test IM2C	TL3037
128311.000	128502.000	200.000	390.750	191.750	0.000	0.083	1.655	0.167	0.111	1.027	0.860	Test IM2C	TL3037
128536.000	128711.000	184.000	320.500	156.500	0.000	0.000	1.655	0.069	0.018	0.319	0.153	Test IM2C	TL3037
137011.000	138643.000	1641.000	595.000	301.000	1.000	0.279	1.517	0.406	0.458	1.971	1.138	Test IM2C	TL1038
138702.000	138993.000	299.000	590.500	246.500	1.000	0.222	1.517	0.371	0.246	1.138	0.583	Test IM2C	TL1038
143581.000	143848.000	275.000	240.000	304.000	1.000	0.333	1.517	0.413	0.528	0.805	1.332	Test IM2C	TL1038
143889.000	144347.000	467.000	187.000	294.000	1.000	0.429	1.517	0.271	0.200	0.555	0.916	Test IM2C	TL1038
144381.000	144739.000	366.000	451.000	177.500	1.000	0.364	1.517	0.583	0.632	2.914	1.388	Test IM2C	TL1038
144797.000	144980.000	191.000	567.000	264.000	1.000	0.522	1.517	0.591	0.477	0.749	0.805	Test IM2C	TL1038
145080.000	145596.000	525.000	581.000	302.500	1.000	0.032	1.517	0.404	0.347	0.833	1.360	Test IM2C	TL1038
145630.000	145855.000	233.000	598.750	299.000	0.000	0.000	1.517	0.136	0.105	0.597	0.611	Test IM2C	TL1038
145888.000	145921.000	41.000	467.000	221.000	0.000	0.000	1.517	0.625	0.897	1.637	0.847	Test IM2C	TL1038
125776.000	125876.000	108.000	275.000	469.000	0.000	0.000	1.495	0.205	0.122	0.389	0.472	Test IM2C	TL3038
125909.000	126125.000	225.000	310.000	545.000	0.000	0.000	1.495	0.251	0.189	0.722	0.722	Test IM2C	TL3038
126159.000	126375.000	225.000	455.000	389.000	0.000	0.000	1.495	0.308	0.353	2.123	1.596	Test IM2C	TL3038
126409.000	128241.000	1840.000	594.500	323.500	0.000	0.000	1.495	0.149	0.220	1.138	0.805	Test IM2C	TL3038
128274.000	128649.000	383.000	483.500	466.500	0.000	0.000	1.495	0.181	0.189	1.332	0.874	Test IM2C	TL3038
128682.000	129207.000	533.000	503.500	440.000	0.000	0.000	1.495	0.159	0.102	0.583	0.527	Test IM2C	TL3038
129232.000	130623.000	1399.000	499.000	511.500	0.000	0.000	1.495	0.141	0.159	0.680	0.971	Test IM2C	TL3038
130656.000	130947.000	300.000	594.500	369.250	0.000	0.000	1.495	0.159	0.116	0.458	0.833	Test IM2C	TL3038
130981.000	131480.000	508.000	609.500	329.000	0.000	0.000	1.495	0.162	0.138	0.735	0.611	Test IM2C	TL3038
131522.000	131805.000	291.000	489.000	499.500	0.000	0.000	1.495	0.156	0.121	0.555	1.041	Test IM2C	TL3038
131838.000	132080.000	250.000	493.250	455.000	0.000	0.000	1.495	0.224	0.119	0.763	0.444	Test IM2C	TL3038
132113.000	132688.000	583.000	503.000	497.000	0.000	0.000	1.495	0.397	0.346	1.138	0.833	Test IM2C	TL3038
132721.000	133104.000	391.000	487.000	508.500	0.000	0.000	1.495	0.243	0.151	1.762	0.749	Test IM2C	TL3038
133138.000	133337.000	207.000	546.500	355.000	0.000	0.000	1.495	0.153	0.124	0.347	0.999	Test IM2C	TL3038
133362.000	134137.000	783.000	601.000	329.000	0.000	0.000	1.495	0.202	0.246	1.388	0.666	Test IM2C	TL3038
137009.000	137134.000	134.000	437.500	420.000	1.000	0.375	1.495	0.356	0.148	0.611	0.361	Test IM2C	TL3038
137168.000	137767.000	607.000	591.500	316.500	0.000	0.164	1.495	0.270	0.507	1.471	1.374	Test IM2C	TL3038
125878.000	126253.000	383.000	391.500	321.750	0.000	0.000	1.519	0.318	0.301	0.860	1.221	Test IM2C	TL5033
126286.000	126761.000	483.000	603.500	333.750	0.000	0.000	1.519	0.310	0.289	1.332	1.041	Test IM2C	TL5033
126794.000	127002.000	216.000	489.500	345.250	0.000	0.000	1.519	0.289	0.193	0.611	0.708	Test IM2C	TL5033
127035.000	127210.000	183.000	288.000	271.500	0.000	0.000	1.519	0.230	0.213	0.833	0.722	Test IM2C	TL5033
127243.000	127568.000	333.000	223.750	262.000	0.000	0.000	1.519	0.371	0.551	1.971	1.138	Test IM2C	TL5033
127601.000	127768.000	175.000	550.500	341.500	0.000	0.000	1.519	0.274	0.217	0.847	0.555	Test IM2C	TL5033
127801.000	128034.000	241.000	595.500	331.000	0.000	0.000	1.519	0.297	0.545	0.819	1.499	Test IM2C	TL5033
128067.000	128442.000	383.000	455.750	517.250	0.000	0.000	1.519	0.326	0.379	0.944	1.457	Test IM2C	TL5033
128459.000	129241.000	791.000	483.500	497.500	0.000	0.000	1.519	0.281	0.226	0.999	0.735	Test IM2C	TL5033
129275.000	129708.000	441.000	327.500	499.500	1.000	0.000	1.519	0.339	0.354	0.944	1.665	Test IM2C	TL5033
120877.000	121001.000	132.000	402.750	293.500	1.000	0.000	1.559	0.183	0.104	0.291	0.583	Test IM2C	TL3039
121026.000	121259.000	241.000	252.000	234.500	0.000	0.000	1.559	0.217	0.228	1.193	0.916	Test IM2C	TL3039
121292.000	121717.000	434.000	204.250	279.750	0.000	0.000	1.559	0.217	0.173	0.597	1.193	Test IM2C	TL3039
121742.000	122125.000	391.000	186.000	344.000	0.000	0.000	1.559	0.213	0.168	0.416	1.041	Test IM2C	TL3039
122150.000	122542.000	400.000	330.750	442.500	0.000	0.000	1.559	0.266	0.304	1.138	1.138	Test IM2C	TL3039
122566.000	122800.000	242.000	290.500	541.500	0.000	0.000	1.559	0.227	0.166	0.583	0.888	Test IM2C	TL3039
122833.000	123133.000	308.000	480.000	461.000	0.000	0.000	1.559	0.255	0.145	0.888	0.527	Test IM2C	TL3039
123166.000	123874.000	716.000	571.500	341.500	0.000	0.000	1.559	0.218	0.138	0.749	1.138	Test IM2C	TL3039
123916.000	124099.000	191.000	346.000	209.000	0.000	0.000	1.559	0.231	0.154	1.180	0.680	Test IM2C	TL3039
124124.000	124457.000	341.000	311.000	150.500	0.000	0.000	1.559	0.308	0.613	1.957	1.776	Test IM2C	TL3039
124490.000	125990.000	1508.000	577.500	352.000	1.000	0.000	1.559	0.206	0.727	1.707	1.193	Test IM2C	TL3039
126023.000	126430.000	416.000	530.500	245.250	0.000	0.000	1.559	0.156	0.086	0.416	0.527	Test IM2C	TL3039
126464.000	127396.000	941.000	582.500	351.000	1.000	0.000	1.559	0.178	0.373	0.833	1.291	Test IM2C	TL3039
127704.000	127788.000	92.000	474.500	434.000	1.000	0.000	1.559	0.275	0.259	0.888	0.888	Test IM2C	TL3039
127813.000	128196.000	391.000	578.000	349.000	0.000	0.000	1.559	0.217	0.288	1.069	0.930	Test IM2C	TL3039
128221.000	128529.000	316.000	482.000	453.750	0.000	0.000	1.559	0.295	0.287	1.096	1.332	Test IM2C	TL3039
128562.000	128937.000	383.000	329.000	458.750	0.000	0.000	1.559	0.376	0.401	1.318	1.082	Test IM2C	TL3039
128970.000	129187.000	225.000	234.000	368.500	0.000	0.000	1.559	0.280	0.290	1.013	0.708	Test IM2C	TL3039
129220.000	129961.000	749.000	203.000	319.000	0.000	0.000	1.559	0.195	0.113	0.486	0.944	Test IM2C	TL3039
129986.000	130303.000	325.000	181.000	368.500	0.000	0.000	1.559	0.247	0.199	0.569	0.847	Test IM2C	TL3039
130327.000	130569.000	250.000	202.000	297.000	0.000	0.000	1.559	0.168	0.086	0.444	0.486	Test IM2C	TL3039
130594.000	130835.000	250.000	218.500	269.250	0.000	0.000	1.559	0.180	0.125	0.541	0.555	Test IM2C	TL3039
130860.000	131135.000	283.000	300.500	179.250	0.000	0.000	1.559	0.162	0.112	0.611	0.569	Test IM2C	TL3039
131168.000	131468.000	308.000	199.500	306.250	0.000	0.027	1.559	0.224	0.269	0.513	1.582	Test IM2C	TL3039
131502.000	131693.000	199.000	218.750	259.000	0.000	0.000	1.559	0.187	0.098	0.305	0.666	Test IM2C	TL3039
131726.000	132051.000	333.000	315.500	184.500	0.000	0.125	1.559	0.227	0.354	1.069	1.110	Test IM2C	TL3039
132084.000	132426.000	350.000	201.000	307.500	0.000	0.000	1.559	0.224	0.252	0.486	1.776	Test IM2C	TL3039
132459.000	132576.000	126.000	211.500	262.500	0.000	0.000	1.559	0.172	0.145	0.416	0.597	Test IM2C	TL3039
114372.000	114438.000	75.000	380.500	322.000	0.000	0.000	1.679	0.212	0.090	0.264	0.513	Test IM2C	TL5034
114463.000	114746.000	292.000	263.500	296.000	0.000	0.000	1.679	0.272	0.505	0.944	1.485	Test IM2C	TL5034
114780.000	115071.000	299.000	167.000	343.750	0.000	0.000	1.679	0.330	0.366	0.847	1.249	Test IM2C	TL5034
115104.000	115338.000	242.000	532.000	314.000	0.000	0.000	1.679	0.369	0.312	1.804	0.805	Test IM2C	TL5034
115362.000	115862.000	509.000	581.000	329.500	0.000	0.000	1.679	0.251	0.661	1.207	1.277	Test IM2C	TL5034
115895.000	116237.000	350.000	325.000	197.750	0.000	0.000	1.679	0.336	0.632	2.387	1.651	Test IM2C	TL5034
116270.000	116553.000	292.000	216.000	284.500	0.000	0.029	1.679	0.241	0.356	0.749	1.429	Test IM2C	TL5034
116578.000	117111.000	542.000	184.000	353.500	0.000	0.031	1.679	0.304	0.822	1.499	1.415	Test IM2C	TL5034
117136.000	117519.000	392.000	331.500	450.000	0.000	0.085	1.679	0.596	0.993	1.679	2.720	Test IM2C	TL5034
117544.000	117811.000	275.000	509.000	490.500	0.000	0.000	1.679	0.322	0.333	1.818	0.680	Test IM2C	TL5034
117836.000	118061.000	233.000	526.250	292.750	0.000	0.000	1.679	0.318	0.488	1.027	1.721	Test IM2C	TL5034
118086.000	118319.000	241.000	588.500	308.500	0.000	0.000	1.679	0.234	0.176	0.638	0.583	Test IM2C	TL5034
118352.000	118926.000	583.000	370.000	122.500	0.000	0.000	1.679	0.345	0.588	3.108	1.749	Test IM2C	TL5034
118952.000	119343.000	399.000	307.750	227.500	0.000	0.000	1.679	0.274	0.255	0.763	1.513	Test IM2C	TL5034
119376.000	119618.000	250.000	226.000	386.500	0.000	0.033	1.679	0.461	0.548	1.138	2.720	Test IM2C	TL5034
119643.000	120076.000	441.000	359.000	481.000	0.000	0.000	1.679	0.256	0.155	0.722	0.874	Test IM2C	TL5034
120118.000	120168.000	58.000	-412.500	367.500	1.000	0.000	1.679	3.244	5.167	18.887	0.541	Test IM2C	TL5034
124406.000	124498.000	100.000	311.000	164.000	1.000	0.083	1.679	0.273	0.393	0.694	0.874	Test IM2C	TL5034
124514.000	124839.000	334.000	205.000	332.000	0.000	0.025	1.679	0.420	0.557	1.637	1.651	Test IM2C	TL5034
124864.000	125272.000	416.000	357.500	419.500	0.000	0.000	1.679	0.341	0.495	1.568	1.096	Test IM2C	TL5034
125305.000	125339.000	42.000	469.500	792.000	1.000	0.000	1.679	1.744	2.895	2.082	6.439	Test IM2C	TL5034
126105.000	126379.000	283.000	435.000	385.000	1.000	0.029	1.679	0.570	1.654	0.735	11.782	Test IM2C	TL5034
127306.000	127531.000	233.000	459.000	308.000	0.000	0.107	1.514	0.293	0.490	0.624	1.346	Test IM2C	TL3040
127564.000	127872.000	316.000	623.000	241.500	0.000	0.000	1.514	0.341	0.630	1.110	1.804	Test IM2C	TL3040
127905.000	128263.000	367.000	656.000	300.750	1.000	0.000	1.514	0.317	0.620	1.041	1.776	Test IM2C	TL3040
128414.000	130328.000	1923.000	636.000	329.500	1.000	0.013	1.514	0.473	1.603	2.512	2.762	Test IM2C	TL3040
130370.000	130786.000	425.000	354.000	316.000	1.000	0.000	1.514	0.216	0.170	0.763	0.833	Test IM2C	TL3040
130836.000	131053.000	225.000	741.250	261.250	1.000	0.259	1.514	0.209	0.605	1.554	1.318	Test IM2C	TL3040
131078.000	131319.000	249.000	645.500	270.750	0.000	0.000	1.514	0.192	0.140	0.694	0.513	Test IM2C	TL3040
131352.000	131885.000	541.000	620.000	334.000	0.000	0.000	1.514	0.424	0.952	1.277	2.137	Test IM2C	TL3040
131910.000	132477.000	575.000	649.500	310.500	0.000	0.000	1.514	0.169	0.098	0.444	0.888	Test IM2C	TL3040
132502.000	133059.000	566.000	611.500	315.750	0.000	0.000	1.514	0.361	0.469	1.041	1.679	Test IM2C	TL3040
133084.000	133284.000	208.000	604.000	334.000	0.000	0.000	1.514	0.379	0.874	1.166	1.013	Test IM2C	TL3040
133301.000	133351.000	58.000	631.000	286.500	0.000	0.000	1.514	0.285	0.116	0.250	0.569	Test IM2C	TL3040
133376.000	133551.000	183.000	620.000	335.500	0.000	0.000	1.514	0.191	0.240	0.500	1.096	Test IM2C	TL3040
133576.000	133626.000	58.000	655.000	282.000	1.000	0.571	1.514	NaN	0.489	0.555	1.166	Test IM2C	TL3040
133643.000	133834.000	199.000	626.000	345.500	0.000	0.000	1.514	0.298	0.199	0.638	0.916	Test IM2C	TL3040
118471.000	118763.000	300.000	185.000	247.000	0.000	0.000	1.522	0.059	0.031	0.264	0.347	Test IM2C	TL5035
118796.000	119096.000	308.000	328.500	219.500	0.000	0.000	1.522	0.115	0.125	0.860	0.583	Test IM2C	TL5035
119138.000	119454.000	325.000	560.000	374.000	0.000	0.051	1.522	0.352	0.364	0.805	2.276	Test IM2C	TL5035
119487.000	120820.000	1341.000	588.500	330.500	0.000	0.000	1.522	0.092	0.048	0.375	0.513	Test IM2C	TL5035
120853.000	121194.000	350.000	516.000	455.500	0.000	0.000	1.522	0.161	0.091	0.680	1.069	Test IM2C	TL5035
121228.000	121603.000	383.000	603.500	256.000	0.000	0.000	1.522	0.206	0.132	1.124	2.026	Test IM2C	TL5035
121636.000	121811.000	183.000	595.500	276.500	0.000	0.000	1.522	0.087	0.026	0.194	0.291	Test IM2C	TL5035
121844.000	122277.000	441.000	587.000	317.000	1.000	0.000	1.522	0.096	0.061	0.319	0.555	Test IM2C	TL5035
125383.000	125458.000	83.000	-9.750	325.250	1.000	0.000	1.522	0.481	0.250	1.263	1.138	Test IM2C	TL5035
125483.000	125891.000	416.000	313.750	325.000	0.000	0.000	1.522	0.117	0.232	1.388	0.486	Test IM2C	TL5035
125924.000	126141.000	225.000	577.000	391.000	0.000	0.000	1.522	0.199	0.156	1.318	0.389	Test IM2C	TL5035
126174.000	126416.000	250.000	580.750	304.250	1.000	0.000	1.522	0.103	0.037	0.222	0.694	Test IM2C	TL5035
126474.000	127740.000	1274.000	589.000	330.250	1.000	0.020	1.522	0.070	0.124	0.805	0.638	Test IM2C	TL5035
127773.000	128864.000	1100.000	283.250	178.000	0.000	0.015	1.522	0.205	0.464	3.331	1.610	Test IM2C	TL5035
128898.000	129539.000	649.000	313.000	162.000	0.000	0.167	1.522	0.178	0.154	0.583	0.888	Test IM2C	TL5035
129589.000	129630.000	50.000	-295.500	541.000	1.000	0.000	1.522	3.000	8.508	10.214	7.716	Test IM2C	TL5035
120207.000	120415.000	217.000	605.500	531.000	0.000	0.000	1.509	0.749	1.233	5.121	4.066	Test IM2C	TL3041
120449.000	120615.000	175.000	480.500	329.000	0.000	0.000	1.509	0.278	0.241	0.486	1.249	Test IM2C	TL3041
120649.000	122980.000	2340.000	571.000	338.500	0.000	0.000	1.509	0.149	0.424	1.152	0.985	Test IM2C	TL3041
123014.000	123505.000	499.000	579.250	355.000	0.000	0.000	1.509	0.112	0.063	0.486	0.375	Test IM2C	TL3041
123538.000	123962.000	433.000	566.000	294.000	0.000	0.038	1.509	0.193	0.201	1.027	0.833	Test IM2C	TL3041
124004.000	124087.000	92.000	571.000	298.000	1.000	0.545	1.509	0.245	0.234	0.486	0.472	Test IM2C	TL3041
124171.000	124204.000	41.000	602.500	326.000	1.000	0.000	1.509	0.184	0.067	0.291	0.291	Test IM2C	TL3041
124795.000	125470.000	683.000	570.000	331.500	1.000	0.268	1.509	0.424	0.968	1.249	2.304	Test IM2C	TL3041
